,Numero_expedient,Nom_districte,Nom_barri,Codi_carrer,Dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Type_day,Date
8903,2019S008925    ,Sant Martí,la Verneda i la Pau,318906,Dl,2019,11,Novembre,18,21,Tarda,0,1,0,1,2,Weekday,18/11/2019
8904,2019S008926    ,Eixample,l'Antiga Esquerra de l'Eixample,169409,Dl,2019,11,Novembre,18,22,Nit,0,1,0,1,2,Weekday,18/11/2019
8905,2019S008927    ,Sant Martí,el Poblenou,270901,Dl,2019,11,Novembre,18,23,Nit,0,1,0,1,2,Weekday,18/11/2019
8906,2019S008928    ,Eixample,la Dreta de l'Eixample,18505,Dm,2019,11,Novembre,19,6,Matí,0,1,0,1,2,Weekday,19/11/2019
8907,2019S008929    ,Eixample,la Nova Esquerra de l'Eixample,331507,Dm,2019,11,Novembre,19,9,Matí,0,1,0,1,2,Weekday,19/11/2019
8908,2019S008930    ,Sants-Montjuïc,la Marina del Prat Vermell,701265,Dm,2019,11,Novembre,19,7,Matí,0,1,0,1,2,Weekday,19/11/2019
8909,2019S008931    ,Sants-Montjuïc,Sants - Badal,701434,Dm,2019,11,Novembre,19,9,Matí,0,1,0,1,3,Weekday,19/11/2019
8910,2019S008932    ,Sant Martí,la Vila Olímpica del Poblenou,700654,Dm,2019,11,Novembre,19,8,Matí,0,1,0,1,2,Weekday,19/11/2019
8911,2019S008933    ,Sarrià-Sant Gervasi,Sarrià,701267,Dm,2019,11,Novembre,19,7,Matí,0,2,0,2,3,Weekday,19/11/2019
8912,2019S008934    ,Eixample,la Sagrada Família,18505,Dm,2019,11,Novembre,19,10,Matí,0,1,0,1,2,Weekday,19/11/2019
8913,2019S008935    ,Gràcia,Vallcarca i els Penitents,701268,Dm,2019,11,Novembre,19,10,Matí,0,1,0,1,1,Weekday,19/11/2019
8914,2019S008936    ,Sant Martí,el Poblenou,180401,Dm,2019,11,Novembre,19,12,Matí,0,2,0,2,2,Weekday,19/11/2019
8915,2019S008937    ,Eixample,la Dreta de l'Eixample,289105,Dm,2019,11,Novembre,19,13,Matí,0,1,0,1,3,Weekday,19/11/2019
8916,2019S008938    ,Eixample,la Dreta de l'Eixample,247659,Dm,2019,11,Novembre,19,14,Tarda,0,1,0,1,2,Weekday,19/11/2019
8917,2019S008939    ,Sants-Montjuïc,Hostafrancs,114000,Dm,2019,11,Novembre,19,15,Tarda,0,1,0,1,2,Weekday,19/11/2019
8918,2019S008940    ,Eixample,la Dreta de l'Eixample,18505,Dm,2019,11,Novembre,19,15,Tarda,0,1,0,1,2,Weekday,19/11/2019
8919,2019S008941    ,Ciutat Vella,la Barceloneta,141909,Dm,2019,11,Novembre,19,15,Tarda,0,1,0,1,2,Weekday,19/11/2019
8920,2019S008942    ,Eixample,l'Antiga Esquerra de l'Eixample,18505,Dm,2019,11,Novembre,19,16,Tarda,0,1,0,1,3,Weekday,19/11/2019
8921,2019S008943    ,Sant Martí,el Poblenou,55501,Dm,2019,11,Novembre,19,14,Tarda,0,0,0,0,1,Weekday,19/11/2019
8922,2019S008944    ,Sants-Montjuïc,el Poble-sec,278200,Dm,2019,11,Novembre,19,14,Tarda,0,1,0,1,5,Weekday,19/11/2019
8923,2019S008945    ,Sant Martí,el Besòs i el Maresme,701265,Dm,2019,11,Novembre,19,18,Tarda,0,1,0,1,2,Weekday,19/11/2019
8924,2019S008946    ,Sants-Montjuïc,la Bordeta,169409,Dm,2019,11,Novembre,19,19,Tarda,0,2,0,2,1,Weekday,19/11/2019
8925,2019S008947    ,Sants-Montjuïc,la Marina del Prat Vermell,369408,Dm,2019,11,Novembre,19,16,Tarda,0,0,0,0,2,Weekday,19/11/2019
8926,2019S008948    ,Sant Martí,el Camp de l'Arpa del Clot,209900,Dm,2019,11,Novembre,19,18,Tarda,0,1,0,1,2,Weekday,19/11/2019
8927,2019S008949    ,Sant Martí,el Clot,161101,Dm,2019,11,Novembre,19,19,Tarda,0,1,0,1,2,Weekday,19/11/2019
8928,2019S008950    ,Sant Andreu,Navas,115603,Dm,2019,11,Novembre,19,20,Tarda,0,1,0,1,2,Weekday,19/11/2019
8929,2019S008951    ,Eixample,l'Antiga Esquerra de l'Eixample,100800,Dm,2019,11,Novembre,19,21,Tarda,0,1,0,1,2,Weekday,19/11/2019
8930,2019S008952    ,Sarrià-Sant Gervasi,les Tres Torres,701434,Dc,2019,11,Novembre,20,7,Matí,0,1,0,1,2,Weekday,20/11/2019
8931,2019S008953    ,Sant Martí,el Clot,18505,Dc,2019,11,Novembre,20,8,Matí,0,1,0,1,2,Weekday,20/11/2019
8932,2019S008954    ,Eixample,la Dreta de l'Eixample,74506,Dc,2019,11,Novembre,20,8,Matí,0,1,0,1,2,Weekday,20/11/2019
8933,2019S008955    ,Eixample,la Dreta de l'Eixample,148307,Dc,2019,11,Novembre,20,9,Matí,0,1,0,1,2,Weekday,20/11/2019
8934,2019S008956    ,Eixample,la Dreta de l'Eixample,286504,Dc,2019,11,Novembre,20,9,Matí,0,1,0,1,2,Weekday,20/11/2019
8935,2019S008957    ,Sant Andreu,el Bon Pastor,194359,Dc,2019,11,Novembre,20,8,Matí,0,1,0,1,2,Weekday,20/11/2019
8936,2019S008958    ,Eixample,la Dreta de l'Eixample,148307,Dc,2019,11,Novembre,20,10,Matí,0,1,0,1,2,Weekday,20/11/2019
8937,2019S008959    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",85604,Dc,2019,11,Novembre,20,10,Matí,0,1,0,1,2,Weekday,20/11/2019
8938,2019S008960    ,Eixample,l'Antiga Esquerra de l'Eixample,18505,Dc,2019,11,Novembre,20,11,Matí,0,1,0,1,2,Weekday,20/11/2019
8939,2019S008961    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,113007,Dc,2019,11,Novembre,20,12,Matí,0,1,0,1,2,Weekday,20/11/2019
8940,2019S008962    ,Eixample,l'Antiga Esquerra de l'Eixample,169409,Dc,2019,11,Novembre,20,11,Matí,0,1,0,1,1,Weekday,20/11/2019
8941,2019S008963    ,Eixample,Sant Antoni,296508,Dc,2019,11,Novembre,20,8,Matí,0,2,0,2,2,Weekday,20/11/2019
8942,2019S008964    ,Nou Barris,Torre Baró,701432,Dc,2019,11,Novembre,20,11,Matí,0,1,0,1,2,Weekday,20/11/2019
8943,2019S008965    ,Sant Andreu,la Sagrera,121402,Dc,2019,11,Novembre,20,13,Matí,0,1,0,1,2,Weekday,20/11/2019
8944,2019S008966    ,Sant Andreu,el Congrés i els Indians,359608,Dc,2019,11,Novembre,20,12,Matí,0,1,0,1,2,Weekday,20/11/2019
8945,2019S008967    ,Sant Martí,el Camp de l'Arpa del Clot,297001,Dm,2019,11,Novembre,5,19,Tarda,0,0,0,0,2,Weekday,5/11/2019
8946,2019S008968    ,Eixample,l'Antiga Esquerra de l'Eixample,268003,Dc,2019,11,Novembre,20,13,Matí,0,1,0,1,2,Weekday,20/11/2019
8947,2019S008969    ,Eixample,la Sagrada Família,191204,Dc,2019,11,Novembre,20,14,Tarda,0,1,0,1,1,Weekday,20/11/2019
8948,2019S008970    ,Les Corts,les Corts,162002,Dc,2019,11,Novembre,20,14,Tarda,0,1,0,1,1,Weekday,20/11/2019
8949,2019S008971    ,Ciutat Vella,el Raval,282106,Dm,2019,3,Març,19,15,Tarda,0,0,1,1,1,Weekday,19/3/2019
8950,2019S008972    ,Sant Martí,Sant Martí de Provençals,3406,Dc,2019,11,Novembre,20,14,Tarda,0,1,0,1,2,Weekday,20/11/2019
8951,2019S008973    ,Horta-Guinardó,Sant Genís dels Agudells,148409,Dc,2019,11,Novembre,20,16,Tarda,0,1,0,1,2,Weekday,20/11/2019
8952,2019S008974    ,Sant Andreu,el Bon Pastor,701265,Dc,2019,11,Novembre,20,16,Tarda,0,2,0,2,2,Weekday,20/11/2019
8953,2019S008975    ,Horta-Guinardó,Horta,102703,Dc,2019,11,Novembre,20,16,Tarda,0,2,0,2,1,Weekday,20/11/2019
8954,2019S008976    ,Sants-Montjuïc,la Marina de Port,169409,Dc,2019,11,Novembre,20,14,Tarda,0,1,0,1,1,Weekday,20/11/2019
8955,2019S008977    ,Sant Martí,Sant Martí de Provençals,3406,Dc,2019,11,Novembre,20,18,Tarda,0,1,0,1,2,Weekday,20/11/2019
8956,2019S008978    ,Les Corts,Pedralbes,359200,Dc,2019,11,Novembre,20,17,Tarda,0,1,0,1,1,Weekday,20/11/2019
8957,2019S008979    ,Sarrià-Sant Gervasi,Sarrià,278007,Dc,2019,11,Novembre,20,19,Tarda,0,1,0,1,2,Weekday,20/11/2019
8958,2019S008980    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",271100,Dc,2019,11,Novembre,20,19,Tarda,0,1,0,1,2,Weekday,20/11/2019
8959,2019S008981    ,Nou Barris,la Guineueta,356905,Dc,2019,11,Novembre,20,19,Tarda,0,1,0,1,1,Weekday,20/11/2019
8960,2019S008982    ,Eixample,la Dreta de l'Eixample,305100,Dc,2019,11,Novembre,20,19,Tarda,0,1,0,1,2,Weekday,20/11/2019
8961,2019S008983    ,Sant Martí,el Clot,209900,Dc,2019,11,Novembre,20,18,Tarda,0,1,0,1,1,Weekday,20/11/2019
8962,2019S008984    ,Sant Martí,el Camp de l'Arpa del Clot,134801,Dc,2019,11,Novembre,20,17,Tarda,0,1,0,1,2,Weekday,20/11/2019
8963,2019S008985    ,Horta-Guinardó,Can Baró,365702,Dc,2019,11,Novembre,20,20,Tarda,0,1,0,1,2,Weekday,20/11/2019
8964,2019S008986    ,Sants-Montjuïc,la Marina del Prat Vermell,222206,Dc,2019,11,Novembre,20,21,Tarda,0,2,0,2,2,Weekday,20/11/2019
8965,2019S008987    ,Horta-Guinardó,el Baix Guinardó,40209,Dc,2019,11,Novembre,20,23,Nit,0,0,0,0,1,Weekday,20/11/2019
8966,2019S008988    ,Sant Martí,la Vila Olímpica del Poblenou,700654,Dc,2019,11,Novembre,20,21,Tarda,0,2,0,2,2,Weekday,20/11/2019
8967,2019S008989    ,Eixample,l'Antiga Esquerra de l'Eixample,70607,Dc,2019,11,Novembre,20,19,Tarda,0,1,0,1,2,Weekday,20/11/2019
8968,2019S008990    ,Eixample,la Dreta de l'Eixample,350308,Dj,2019,11,Novembre,21,7,Matí,0,1,0,1,2,Weekday,21/11/2019
8969,2019S008991    ,Les Corts,Pedralbes,359200,Dj,2019,11,Novembre,21,8,Matí,0,1,0,1,1,Weekday,21/11/2019
8970,2019S008992    ,Eixample,la Dreta de l'Eixample,100800,Dj,2019,11,Novembre,21,8,Matí,0,1,0,1,2,Weekday,21/11/2019
8971,2019S008993    ,Gràcia,la Vila de Gràcia,50009,Dj,2019,11,Novembre,21,10,Matí,0,2,0,2,2,Weekday,21/11/2019
8972,2019S008994    ,Eixample,l'Antiga Esquerra de l'Eixample,191204,Dj,2019,11,Novembre,21,9,Matí,0,1,0,1,2,Weekday,21/11/2019
8973,2019S008995    ,Eixample,la Sagrada Família,350308,Dj,2019,11,Novembre,21,11,Matí,0,1,0,1,2,Weekday,21/11/2019
8974,2019S008996    ,Eixample,la Dreta de l'Eixample,18505,Dj,2019,11,Novembre,21,12,Matí,0,1,0,1,2,Weekday,21/11/2019
8975,2019S008997    ,Sants-Montjuïc,la Font de la Guatlla,212406,Dj,2019,11,Novembre,21,12,Matí,0,1,0,1,2,Weekday,21/11/2019
8976,2019S008998    ,Eixample,la Dreta de l'Eixample,247659,Dj,2019,11,Novembre,21,12,Matí,0,1,0,1,2,Weekday,21/11/2019
8977,2019S008999    ,Eixample,l'Antiga Esquerra de l'Eixample,180208,Dj,2019,11,Novembre,21,11,Matí,0,0,0,0,1,Weekday,21/11/2019
8978,2019S009000    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,701353,Dj,2019,11,Novembre,21,11,Matí,0,0,0,0,1,Weekday,21/11/2019
8979,2019S009001    ,Sant Martí,el Clot,161101,Dc,2019,11,Novembre,20,19,Tarda,0,1,0,1,2,Weekday,20/11/2019
8980,2019S009002    ,Eixample,la Sagrada Família,18505,Dj,2019,11,Novembre,21,14,Tarda,0,1,0,1,2,Weekday,21/11/2019
8981,2019S009003    ,Ciutat Vella,la Barceloneta,132908,Dj,2019,11,Novembre,21,14,Tarda,0,1,0,1,2,Weekday,21/11/2019
8982,2019S009004    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,144601,Dc,2019,11,Novembre,20,8,Matí,0,1,0,1,2,Weekday,20/11/2019
8983,2019S009005    ,Nou Barris,la Guineueta,351901,Dj,2019,11,Novembre,21,14,Tarda,0,2,0,2,2,Weekday,21/11/2019
8984,2019S009006    ,Eixample,l'Antiga Esquerra de l'Eixample,223606,Dj,2019,11,Novembre,21,15,Tarda,0,1,0,1,3,Weekday,21/11/2019
8985,2019S009007    ,Sants-Montjuïc,Hostafrancs,331507,Dj,2019,11,Novembre,21,14,Tarda,0,1,0,1,2,Weekday,21/11/2019
8986,2019S009008    ,Sants-Montjuïc,Sants,235208,Dj,2019,11,Novembre,21,15,Tarda,0,1,0,1,1,Weekday,21/11/2019
8987,2019S009009    ,Sant Andreu,Sant Andreu,239300,Dj,2019,11,Novembre,21,14,Tarda,0,1,0,1,2,Weekday,21/11/2019
8988,2019S009010    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,55603,Dj,2019,11,Novembre,21,15,Tarda,0,0,0,0,1,Weekday,21/11/2019
8989,2019S009011    ,Eixample,la Nova Esquerra de l'Eixample,87009,Dj,2019,11,Novembre,21,17,Tarda,0,1,0,1,2,Weekday,21/11/2019
8990,2019S009012    ,Eixample,la Dreta de l'Eixample,350308,Dj,2019,11,Novembre,21,17,Tarda,0,1,0,1,2,Weekday,21/11/2019
8991,2019S009013    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,321605,Dc,2019,11,Novembre,20,22,Nit,0,2,0,2,1,Weekday,20/11/2019
8992,2019S009014    ,Eixample,la Nova Esquerra de l'Eixample,114000,Dj,2019,11,Novembre,21,18,Tarda,0,1,0,1,2,Weekday,21/11/2019
8993,2019S009015    ,Eixample,l'Antiga Esquerra de l'Eixample,144601,Dj,2019,11,Novembre,21,18,Tarda,0,1,0,1,2,Weekday,21/11/2019
8994,2019S009016    ,Sarrià-Sant Gervasi,Sarrià,120308,Dj,2019,11,Novembre,21,18,Tarda,0,1,0,1,1,Weekday,21/11/2019
8995,2019S009017    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,318804,Dj,2019,11,Novembre,21,20,Tarda,0,1,0,1,1,Weekday,21/11/2019
8996,2019S009018    ,Sant Martí,la Verneda i la Pau,208205,Dj,2019,11,Novembre,21,21,Tarda,0,1,0,1,2,Weekday,21/11/2019
8997,2019S009019    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,139805,Dj,2019,11,Novembre,21,21,Tarda,0,1,0,1,2,Weekday,21/11/2019
8998,2019S009020    ,Horta-Guinardó,Can Baró,5707,Dj,2019,11,Novembre,21,21,Tarda,0,1,0,1,2,Weekday,21/11/2019
8999,2019S009021    ,Eixample,el Fort Pienc,178308,Dj,2019,11,Novembre,21,19,Tarda,0,0,0,0,2,Weekday,21/11/2019
9000,2019S009022    ,Eixample,la Nova Esquerra de l'Eixample,18505,Dj,2019,11,Novembre,21,14,Tarda,0,1,0,1,2,Weekday,21/11/2019
9001,2019S009023    ,Eixample,la Sagrada Família,238400,Dj,2019,11,Novembre,21,23,Nit,0,2,0,2,2,Weekday,21/11/2019
9002,2019S009024    ,Sant Andreu,el Congrés i els Indians,57904,Dj,2019,11,Novembre,21,21,Tarda,0,2,0,2,2,Weekday,21/11/2019
9003,2019S009025    ,Eixample,la Sagrada Família,238400,Dv,2019,11,Novembre,22,0,Nit,0,1,1,2,2,Weekday,22/11/2019
9004,2019S009026    ,Sants-Montjuïc,Hostafrancs,169409,Dv,2019,11,Novembre,22,1,Nit,0,1,0,1,2,Weekday,22/11/2019
9005,2019S009027    ,Horta-Guinardó,el Baix Guinardó,152905,Dv,2019,11,Novembre,22,6,Matí,0,1,0,1,2,Weekday,22/11/2019
9006,2019S009028    ,Eixample,la Nova Esquerra de l'Eixample,169409,Dv,2019,11,Novembre,22,7,Matí,0,1,0,1,2,Weekday,22/11/2019
9007,2019S009029    ,Horta-Guinardó,el Guinardó,144805,Dv,2019,11,Novembre,22,7,Matí,0,1,0,1,1,Weekday,22/11/2019
9008,2019S009030    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,28000,Dv,2019,11,Novembre,22,8,Matí,0,1,0,1,2,Weekday,22/11/2019
9009,2019S009031    ,Sants-Montjuïc,Sants - Badal,187207,Dv,2019,11,Novembre,22,7,Matí,0,3,0,3,2,Weekday,22/11/2019
9010,2019S009032    ,Sants-Montjuïc,Hostafrancs,94809,Dv,2019,11,Novembre,22,8,Matí,0,0,0,0,2,Weekday,22/11/2019
9011,2019S009033    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",359109,Dv,2019,11,Novembre,22,9,Matí,0,2,0,2,1,Weekday,22/11/2019
9012,2019S009034    ,Sant Martí,la Vila Olímpica del Poblenou,76807,Dv,2019,11,Novembre,22,9,Matí,0,1,0,1,2,Weekday,22/11/2019
9013,2019S009035    ,Sarrià-Sant Gervasi,Sarrià,701267,Dv,2019,11,Novembre,22,10,Matí,0,1,0,1,2,Weekday,22/11/2019
9014,2019S009036    ,Eixample,la Nova Esquerra de l'Eixample,169409,Dv,2019,11,Novembre,22,8,Matí,0,1,0,1,2,Weekday,22/11/2019
9015,2019S009037    ,Horta-Guinardó,el Carmel,222909,Dv,2019,11,Novembre,22,8,Matí,0,1,0,1,2,Weekday,22/11/2019
9016,2019S009038    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,76807,Dv,2019,11,Novembre,22,9,Matí,0,1,0,1,2,Weekday,22/11/2019
9017,2019S009039    ,Sants-Montjuïc,Sants,187207,Dv,2019,11,Novembre,22,9,Matí,0,2,0,2,3,Weekday,22/11/2019
9018,2019S009040    ,Ciutat Vella,el Raval,67307,Dv,2019,11,Novembre,22,11,Matí,0,0,1,1,1,Weekday,22/11/2019
9019,2019S009041    ,Sarrià-Sant Gervasi,les Tres Torres,701434,Dv,2019,11,Novembre,22,10,Matí,0,1,0,1,3,Weekday,22/11/2019
9020,2019S009042    ,Sant Andreu,la Sagrera,209900,Dv,2019,11,Novembre,22,12,Matí,0,1,0,1,2,Weekday,22/11/2019
9021,2019S009043    ,Nou Barris,les Roquetes,701267,Dv,2019,11,Novembre,22,12,Matí,0,1,0,1,2,Weekday,22/11/2019
9022,2019S009044    ,Horta-Guinardó,Horta,701268,Dv,2019,11,Novembre,22,13,Matí,0,1,0,1,2,Weekday,22/11/2019
9023,2019S009045    ,Sant Martí,el Parc i la Llacuna del Poblenou,311703,Dv,2019,11,Novembre,22,12,Matí,0,1,0,1,2,Weekday,22/11/2019
9024,2019S009046    ,Sarrià-Sant Gervasi,Sarrià,98854,Dv,2019,11,Novembre,22,13,Matí,0,0,0,0,6,Weekday,22/11/2019
9025,2019S009047    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,701265,Dv,2019,11,Novembre,22,15,Tarda,0,2,0,2,2,Weekday,22/11/2019
9026,2019S009048    ,Les Corts,la Maternitat i Sant Ramon,144601,Dv,2019,11,Novembre,22,14,Tarda,0,1,0,1,1,Weekday,22/11/2019
9027,2019S009049    ,Sant Martí,el Clot,209900,Dv,2019,11,Novembre,22,17,Tarda,0,1,0,1,2,Weekday,22/11/2019
9028,2019S009050    ,Eixample,la Dreta de l'Eixample,145003,Dv,2019,11,Novembre,22,18,Tarda,0,1,0,1,2,Weekday,22/11/2019
9029,2019S009051    ,Sant Martí,Provençals del Poblenou,701414,Dv,2019,11,Novembre,22,18,Tarda,0,1,0,1,2,Weekday,22/11/2019
9030,2019S009052    ,Eixample,la Nova Esquerra de l'Eixample,320704,Dv,2019,11,Novembre,22,18,Tarda,0,1,0,1,2,Weekday,22/11/2019
9031,2019S009053    ,Horta-Guinardó,el Guinardó,365702,Dv,2019,11,Novembre,22,19,Tarda,0,1,0,1,2,Weekday,22/11/2019
9032,2019S009054    ,Horta-Guinardó,Montbau,354706,Dv,2019,11,Novembre,22,15,Tarda,0,1,0,1,1,Weekday,22/11/2019
9033,2019S009055    ,Sant Martí,el Poblenou,242906,Dv,2019,11,Novembre,22,19,Tarda,0,3,0,3,2,Weekday,22/11/2019
9034,2019S009056    ,Sant Martí,la Verneda i la Pau,266405,Dv,2019,11,Novembre,22,18,Tarda,0,1,0,1,1,Weekday,22/11/2019
9035,2019S009057    ,Sant Martí,Provençals del Poblenou,701414,Dv,2019,11,Novembre,22,20,Tarda,0,2,0,2,3,Weekday,22/11/2019
9036,2019S009058    ,Les Corts,la Maternitat i Sant Ramon,66508,Dv,2019,11,Novembre,22,20,Tarda,0,3,0,3,2,Weekday,22/11/2019
9037,2019S009059    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,302203,Dv,2019,11,Novembre,22,22,Nit,0,1,0,1,2,Weekday,22/11/2019
9038,2019S009060    ,Eixample,la Dreta de l'Eixample,144601,Dv,2019,11,Novembre,22,17,Tarda,0,2,0,2,2,Weekday,22/11/2019
9039,2019S009061    ,Eixample,la Dreta de l'Eixample,49509,Dv,2019,11,Novembre,22,23,Nit,0,1,0,1,2,Weekday,22/11/2019
9040,2019S009062    ,Sant Martí,el Clot,81603,Ds,2019,11,Novembre,23,0,Nit,0,1,0,1,2,Weekend/Holiday,23/11/2019
9041,2019S009063    ,Les Corts,la Maternitat i Sant Ramon,701434,Ds,2019,11,Novembre,23,0,Nit,0,0,0,0,1,Weekend/Holiday,23/11/2019
9042,2019S009064    ,Horta-Guinardó,Horta,235503,Ds,2019,11,Novembre,23,4,Nit,0,0,0,0,1,Weekend/Holiday,23/11/2019
9043,2019S009065    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,101008,Ds,2019,11,Novembre,23,8,Matí,0,2,0,2,1,Weekend/Holiday,23/11/2019
9044,2019S009066    ,Eixample,l'Antiga Esquerra de l'Eixample,349706,Ds,2019,11,Novembre,23,11,Matí,0,1,0,1,2,Weekend/Holiday,23/11/2019
9045,2019S009067    ,Gràcia,la Vila de Gràcia,28000,Ds,2019,11,Novembre,23,8,Matí,0,1,0,1,2,Weekend/Holiday,23/11/2019
9046,2019S009068    ,Sants-Montjuïc,Sants - Badal,30602,Ds,2019,11,Novembre,23,8,Matí,0,1,0,1,2,Weekend/Holiday,23/11/2019
9047,2019S009069    ,Eixample,la Nova Esquerra de l'Eixample,18505,Ds,2019,11,Novembre,23,11,Matí,0,1,0,1,2,Weekend/Holiday,23/11/2019
9048,2019S009070    ,Eixample,el Fort Pienc,335100,Ds,2019,11,Novembre,23,13,Matí,0,1,0,1,2,Weekend/Holiday,23/11/2019
9049,2019S009071    ,Eixample,la Sagrada Família,292201,Ds,2019,11,Novembre,23,14,Tarda,0,1,0,1,2,Weekend/Holiday,23/11/2019
9050,2019S009072    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,297001,Ds,2019,11,Novembre,23,14,Tarda,0,2,0,2,3,Weekend/Holiday,23/11/2019
9051,2019S009073    ,Gràcia,el Coll,299801,Ds,2019,11,Novembre,23,15,Tarda,0,2,0,2,2,Weekend/Holiday,23/11/2019
9052,2019S009074    ,Eixample,la Dreta de l'Eixample,144601,Ds,2019,11,Novembre,23,13,Matí,0,1,0,1,1,Weekend/Holiday,23/11/2019
9053,2019S009075    ,Eixample,l'Antiga Esquerra de l'Eixample,32700,Ds,2019,11,Novembre,23,16,Tarda,0,1,0,1,2,Weekend/Holiday,23/11/2019
9054,2019S009076    ,Eixample,la Nova Esquerra de l'Eixample,350308,Dv,2019,11,Novembre,22,20,Tarda,0,1,0,1,1,Weekday,22/11/2019
9055,2019S009077    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,302702,Dv,2019,11,Novembre,22,15,Tarda,0,1,0,1,2,Weekday,22/11/2019
9056,2019S009078    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,344101,Ds,2019,11,Novembre,23,14,Tarda,0,1,0,1,2,Weekend/Holiday,23/11/2019
9057,2019S009079    ,Nou Barris,la Prosperitat,701268,Ds,2019,11,Novembre,23,17,Tarda,0,1,0,1,2,Weekend/Holiday,23/11/2019
9058,2019S009080    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",177101,Ds,2019,11,Novembre,23,20,Tarda,0,0,0,0,2,Weekend/Holiday,23/11/2019
9059,2019S009081    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,318804,Ds,2019,11,Novembre,23,20,Tarda,0,1,0,1,2,Weekend/Holiday,23/11/2019
9060,2019S009082    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,32700,Ds,2019,11,Novembre,23,20,Tarda,0,1,0,1,2,Weekend/Holiday,23/11/2019
9061,2019S009083    ,Nou Barris,la Prosperitat,209900,Ds,2019,11,Novembre,23,21,Tarda,0,1,0,1,2,Weekend/Holiday,23/11/2019
9062,2019S009084    ,Ciutat Vella,el Raval,308709,Ds,2019,11,Novembre,23,19,Tarda,0,1,0,1,4,Weekend/Holiday,23/11/2019
9063,2019S009085    ,Ciutat Vella,la Barceloneta,701265,Ds,2019,11,Novembre,23,21,Tarda,0,1,0,1,3,Weekend/Holiday,23/11/2019
9064,2019S009086    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,286504,Ds,2019,11,Novembre,23,22,Nit,0,1,0,1,2,Weekend/Holiday,23/11/2019
9065,2019S009087    ,Eixample,la Dreta de l'Eixample,335100,Dg,2019,11,Novembre,24,6,Matí,0,1,0,1,2,Weekend/Holiday,24/11/2019
9066,2019S009088    ,Eixample,la Nova Esquerra de l'Eixample,287201,Dg,2019,11,Novembre,24,9,Matí,0,0,0,0,2,Weekend/Holiday,24/11/2019
9067,2019S009089    ,Gràcia,la Salut,344000,Dg,2019,11,Novembre,24,11,Matí,0,1,0,1,1,Weekend/Holiday,24/11/2019
9068,2019S009090    ,Horta-Guinardó,el Carmel,85900,Dg,2019,11,Novembre,24,12,Matí,0,1,0,1,1,Weekend/Holiday,24/11/2019
9069,2019S009091    ,Sarrià-Sant Gervasi,Sarrià,26707,Dg,2019,11,Novembre,24,14,Tarda,0,1,0,1,2,Weekend/Holiday,24/11/2019
9070,2019S009092    ,Eixample,la Dreta de l'Eixample,176801,Dg,2019,11,Novembre,24,14,Tarda,0,1,0,1,1,Weekend/Holiday,24/11/2019
9071,2019S009093    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,187105,Dg,2019,11,Novembre,24,14,Tarda,0,1,0,1,2,Weekend/Holiday,24/11/2019
9072,2019S009094    ,Eixample,la Sagrada Família,18505,Dg,2019,11,Novembre,24,13,Matí,0,2,0,2,2,Weekend/Holiday,24/11/2019
9073,2019S009095    ,Nou Barris,la Guineueta,351901,Dg,2019,11,Novembre,24,18,Tarda,0,1,0,1,2,Weekend/Holiday,24/11/2019
9074,2019S009096    ,Sant Martí,el Parc i la Llacuna del Poblenou,171400,Dg,2019,11,Novembre,24,17,Tarda,0,1,0,1,2,Weekend/Holiday,24/11/2019
9075,2019S009097    ,Sant Martí,el Besòs i el Maresme,701414,Dg,2019,11,Novembre,24,18,Tarda,0,2,0,2,2,Weekend/Holiday,24/11/2019
9076,2019S009098    ,Eixample,la Nova Esquerra de l'Eixample,320704,Dg,2019,11,Novembre,24,18,Tarda,0,1,0,1,2,Weekend/Holiday,24/11/2019
9077,2019S009099    ,Sant Martí,el Poblenou,330107,Dg,2019,11,Novembre,24,20,Tarda,0,1,0,1,2,Weekend/Holiday,24/11/2019
