,Numero_expedient,Dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_vehicle,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet
14298,2019S001199    ,Dj,2019,2,Febrer,14,17,Tarda,Autobús,Desconegut,SCANIA,Groc,D,11
14299,2019S001199    ,Dj,2019,2,Febrer,14,17,Tarda,Motocicleta,SH125AD,HONDA,Negre,B,7
14300,2019S005281    ,Dj,2019,7,Juliol,4,16,Tarda,Furgoneta,TRANSIT CONNECT,FORD,Blanc,B,4
14301,2019S005281    ,Dj,2019,7,Juliol,4,16,Tarda,Turisme,A3 1.8,AUDI,Blau,B,16
14302,2019S005281    ,Dj,2019,7,Juliol,4,16,Tarda,Turisme,MEGANE 1.5,RENAULT,Blanc,B,11
14303,2019S002344    ,Dm,2019,3,Març,26,13,Matí,"Camió rígid > 3,5 tones",MASTER,RENAULT,Blanc,B,33
14304,2019S002344    ,Dm,2019,3,Març,26,13,Matí,Furgoneta,TRANSIT,FORD,Blanc,B,11
14305,2019S002344    ,Dm,2019,3,Març,26,13,Matí,Turisme,Q3,AUDI,Blanc,B,36
14306,2019S004718    ,Dg,2019,6,Juny,16,14,Tarda,Motocicleta,PCX,HONDA,Negre,B,5
14307,2019S004718    ,Dg,2019,6,Juny,16,14,Tarda,Turisme,COOPER,MINI,Blanc,B,3
14308,2019S007517    ,Dl,2019,9,Setembre,30,16,Tarda,Motocicleta,LIBERTY,PIAGGIO,Blanc,Desconegut,Desconegut
14309,2019S007517    ,Dl,2019,9,Setembre,30,16,Tarda,Motocicleta,X ENTER,YAMAHA,Negre,Desconegut,Desconegut
14310,2019S007517    ,Dl,2019,9,Setembre,30,16,Tarda,Turisme,ARONA,SEAT,Blanc,B,17
14311,2019S002851    ,Dc,2019,4,Abril,10,18,Tarda,Motocicleta,AGILITY CITY 125,KYMCO,Negre,B,9
14312,2019S002851    ,Dc,2019,4,Abril,10,18,Tarda,Turisme,TOYOTA RAV4,TOYOTA,Marró,A,8
14313,2019S002027    ,Dv,2019,3,Març,15,8,Matí,Turisme,BERLINGO,CITROEN,Gris,B,10
14314,2019S002027    ,Dv,2019,3,Març,15,8,Matí,Turisme,FOCUS,FORD,Vermell,B,44
14315,2019S001445    ,Ds,2019,2,Febrer,23,6,Matí,Furgoneta,V 220 D,MERCEDES-BENZ,Negre,B,5
14316,2019S005431    ,Dm,2019,7,Juliol,9,14,Tarda,Motocicleta,TWEET 125,PEUGEOT,Marró,B,27
14317,2019S005431    ,Dm,2019,7,Juliol,9,14,Tarda,Turisme,"I20, I20 ACTIVE",HYUNDAI,Vermell,B,Desconegut
14318,2019S002353    ,Dm,2019,3,Març,26,15,Tarda,Furgoneta,FIAT DOBLO,FIAT,Blanc,B,33
14319,2019S002353    ,Dm,2019,3,Març,26,15,Tarda,Motocicleta,GRS 125,GENERIC,Taronja,B,6
14320,2019S009410    ,Dj,2019,12,Desembre,5,19,Tarda,Motocicleta,DAP,S.Y.M,Blanc,B,8
14321,2019S009410    ,Dj,2019,12,Desembre,5,19,Tarda,Turisme,Desconegut,MERCEDES,Negre,Desconegut,Desconegut
14322,2019S007673    ,Dj,2019,10,Octubre,3,8,Matí,Motocicleta,SH 125,HONDA,Negre,A,23
14323,2019S007673    ,Dj,2019,10,Octubre,3,8,Matí,Turisme,A 160,MERCEDES,Desconegut,B,4
14324,2019S007302    ,Ds,2019,9,Setembre,21,14,Tarda,Autobús articulat,7900,VOLVO,Vermell,D,3
14325,2019S008703    ,Ds,2019,11,Novembre,9,13,Matí,Autobús articulat,7900,VOLVO,Vermell,D,32
14326,2019S008643    ,Dj,2019,11,Novembre,7,22,Nit,Motocicleta,STREET TRIPLE A,TRIUMPH,Blanc,A2,1
14327,2019S004716    ,Dg,2019,6,Juny,16,8,Matí,Motocicleta,125,VESPA,Negre,A,1
14328,2019S004716    ,Dg,2019,6,Juny,16,8,Matí,Turisme, ,FIAT,Desconegut,B,37
14329,2019S001193    ,Dj,2019,2,Febrer,14,14,Tarda,Motocicleta,SH 125,HONDA,Blanc,B,14
14330,2019S001193    ,Dj,2019,2,Febrer,14,14,Tarda,Turisme,CORSA,OPEL,Blanc,B,31
14331,2019S007187    ,Dc,2019,9,Setembre,18,8,Matí,Motocicleta,AGIITY CIT,KYMCO,Negre,B,13
14332,2019S007187    ,Dc,2019,9,Setembre,18,8,Matí,Motocicleta,AGIITY CIT,KYMCO,Negre,B,13
14333,2019S003761    ,Dj,2019,5,Maig,16,7,Matí,Furgoneta,TRANSIT,FORD,Blanc,B,11
14334,2019S003761    ,Dj,2019,5,Maig,16,7,Matí,Motocicleta,AGILITY CITY 125,KYMCO,Desconegut,A,27
14335,2019S001049    ,Ds,2019,2,Febrer,9,12,Matí,Motocicleta,SH 300,HONDA,Gris,A,32
14336,2019S001049    ,Ds,2019,2,Febrer,9,12,Matí,Taxi,TOLEDO,SEAT,Altres,B,27
14337,2019S007631    ,Dv,2019,10,Octubre,4,8,Matí,Motocicleta,SUPER DINK 300I,KYMCO,Negre,A,23
14338,2019S007631    ,Dv,2019,10,Octubre,4,8,Matí,Turisme,PASSAT,VOLKSWAGEN,Gris,B,4
14339,2019S007407    ,Dj,2019,9,Setembre,26,15,Tarda,Motocicleta,CB500XA,HONDA,Negre,A2,33
14340,2019S007407    ,Dj,2019,9,Setembre,26,15,Tarda,Turisme,TOYOTA YARIS HYBRID,TOYOTA,Blau,B,32
14341,2019S003838    ,Ds,2019,5,Maig,18,11,Matí,Turisme,A3 SPORTBACK,AUDI,Negre,B,26
14342,2019S002852    ,Dc,2019,4,Abril,10,17,Tarda,Furgoneta,TRANSIT,FORD,Blanc,B,14
14343,2019S002852    ,Dc,2019,4,Abril,10,17,Tarda,Turisme,CORDOBA,SEAT,Gris,B,1
14344,2019S004561    ,Dm,2019,6,Juny,11,9,Matí,Turisme,CLIO,RENAULT,Gris,B,22
14345,2019S009447    ,Ds,2019,12,Desembre,7,19,Tarda,Motocicleta,GSX-S125,SUZUKI,Negre,B,14
14346,2019S009447    ,Ds,2019,12,Desembre,7,19,Tarda,Turisme,S60,VOLVO,Altres,B,45
14347,2019S005627    ,Dm,2019,7,Juliol,16,7,Matí,Motocicleta,GRAND DINK 125,KYMCO,Blanc,B,16
14348,2019S005627    ,Dm,2019,7,Juliol,16,7,Matí,Turisme,XSARA PICASSO,CITROEN,Gris,B,38
14349,2019S000078    ,Dv,2019,1,Gener,4,8,Matí,Motocicleta,SH 300,HONDA,Blanc,A2,1
14350,2019S000078    ,Dv,2019,1,Gener,4,8,Matí,Turisme,COUNTRYMAN,MINI,Blau,B,9
14351,2019S004788    ,Dc,2019,6,Juny,19,6,Matí,Turisme,C4 PICASSO,CITROEN,Negre,B,14
14352,2019S004788    ,Dc,2019,6,Juny,19,6,Matí,Turisme,SIROCCO,VOLKSWAGEN,Blanc,B,5
14353,2019S004789    ,Dc,2019,6,Juny,19,6,Matí,Motocicleta,SH 125,HONDA,Blanc,A1,12
14354,2019S004789    ,Dc,2019,6,Juny,19,6,Matí,Turisme,ZAFIRA,OPEL,Gris,B,10
14355,2019S008222    ,Dj,2019,10,Octubre,24,9,Matí,Furgoneta,CADDY,VOLKSWAGEN,Blanc,B,13
14356,2019S008222    ,Dj,2019,10,Octubre,24,9,Matí,Motocicleta,SYMPHONY 125 ST,S.Y.M,Blanc,B,13
14357,2019S009620    ,Dv,2019,12,Desembre,13,19,Tarda,Furgoneta,109CDI,MERCEDES-BENZ,Desconegut,B,10
14358,2019S009620    ,Dv,2019,12,Desembre,13,19,Tarda,Furgoneta,JUMPY COMBI TALLA XS B,CITROEN,Gris,B,22
14359,2019S009620    ,Dv,2019,12,Desembre,13,19,Tarda,Turisme,ALTEA XL,SEAT,Desconegut,B,24
14360,2019S009140    ,Dm,2019,11,Novembre,26,13,Matí,Motocicleta,NSS125AD,HONDA,Gris,B,30
14361,2019S009140    ,Dm,2019,11,Novembre,26,13,Matí,Turisme,IBIZA,SEAT,Blanc,B,35
14362,2019S005451    ,Dc,2019,7,Juliol,10,8,Matí,"Camió rígid > 3,5 tones",Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
14363,2019S005451    ,Dc,2019,7,Juliol,10,8,Matí,Motocicleta,MT 07,YAMAHA,Blanc,A,5
14364,2019S005451    ,Dc,2019,7,Juliol,10,8,Matí,Motocicleta,SR MOTARD 125,APRILIA,Negre,B,9
14365,2019S005451    ,Dc,2019,7,Juliol,10,8,Matí,Motocicleta,Z800,KAWASAKI,Negre,A2,0
14366,2019S003705    ,Dm,2019,5,Maig,14,12,Matí,Motocicleta,CB TWO FIFTY,HONDA,Negre,A,32
14367,2019S003705    ,Dm,2019,5,Maig,14,12,Matí,Taxi,E 200 D,MERCEDES-BENZ,Desconegut,B,27
14368,2019S009270    ,Ds,2019,11,Novembre,30,12,Matí,Motocicleta,KTM 125 DUKE,KTM,Taronja,B,13
14369,2019S009270    ,Ds,2019,11,Novembre,30,12,Matí,Turisme,ALTEA XL,SEAT,Negre,B,16
14370,2019S004340    ,Dl,2019,6,Juny,3,16,Tarda,Motocicleta,AQUILA 125,HYOSUNG,Negre,B,13
14371,2019S004340    ,Dl,2019,6,Juny,3,16,Tarda,Turisme,DUSTER,DACIA,Gris,B,15
14372,2019S004584    ,Dm,2019,6,Juny,11,18,Tarda,Motocicleta,SES 125,HONDA,Desconegut,B,9
14373,2019S004584    ,Dm,2019,6,Juny,11,18,Tarda,Turisme,A4 AVANT,AUDI,Desconegut,B,24
14374,2019S003724    ,Dc,2019,5,Maig,15,7,Matí,Turisme,DS4 EHD110CMPSTT,CITROEN,Gris,B,10
14375,2019S003724    ,Dc,2019,5,Maig,15,7,Matí,Turisme,ZAFIRA,OPEL,Gris,B,3
14376,2019S001418    ,Dv,2019,2,Febrer,22,7,Matí,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
14377,2019S001418    ,Dv,2019,2,Febrer,22,7,Matí,Turisme,IBIZA II,SEAT,Gris,B,4
14378,2019S004390    ,Dm,2019,6,Juny,4,21,Tarda,Motocicleta,PES125,HONDA,Gris,B,41
14379,2019S004390    ,Dm,2019,6,Juny,4,21,Tarda,Turisme,ARONA,SEAT,Blanc,B,44
14380,2019S004053    ,Ds,2019,5,Maig,25,13,Matí,Motocicleta,RKS 125,KEEWAY,Negre,B,10
14381,2019S004053    ,Ds,2019,5,Maig,25,13,Matí,Turisme,MOKKA X,OPEL,Blau,B,9
14382,2019S004053    ,Ds,2019,5,Maig,25,13,Matí,Turisme,TOYOTA AURIS,TOYOTA,Blau,B,31
14383,2019S004478    ,Dv,2019,6,Juny,7,13,Matí,Turisme,118,BMW,Blanc,B,29
14384,2019S004478    ,Dv,2019,6,Juny,7,13,Matí,Turisme,A1,AUDI,Vermell,B,10
14385,2019S001166    ,Dc,2019,2,Febrer,13,14,Tarda,Furgoneta,JUMPER,CITROEN,Blanc,B,14
14386,2019S001166    ,Dc,2019,2,Febrer,13,14,Tarda,Turisme,520,BMW,Negre,B,44
14387,2019S001166    ,Dc,2019,2,Febrer,13,14,Tarda,Turisme,IBIZA,SEAT,Blanc,B,4
14388,2019S007666    ,Dv,2019,10,Octubre,4,21,Tarda,Turisme,ARONA,SEAT,Rosa,B,3
14389,2019S007666    ,Dv,2019,10,Octubre,4,21,Tarda,Turisme,AUDI A4 1.9 TDI 5,AUDI,Gris,B,Desconegut
14390,2019S003271    ,Dl,2019,4,Abril,29,15,Tarda,"Camió rígid > 3,5 tones", ,MERCEDES,Desconegut,C,8
14391,2019S003271    ,Dl,2019,4,Abril,29,15,Tarda,Turisme,GOLF,VOLKSWAGEN,Gris,B,11
14392,2019S009044    ,Dv,2019,11,Novembre,22,13,Matí,Motocicleta,SH125AD,HONDA,Negre,B,22
14393,2019S009044    ,Dv,2019,11,Novembre,22,13,Matí,Turisme,NISSAN JUKE,NISSAN,Blanc,B,10
14394,2019S009669    ,Dl,2019,12,Desembre,16,6,Matí,Motocicleta,MEDLEY,PIAGGIO,Gris,B,6
14395,2019S009669    ,Dl,2019,12,Desembre,16,6,Matí,Turisme,MEGANE 1.5,RENAULT,Verd,B,22
14396,2019S000197    ,Dc,2019,1,Gener,9,13,Matí,Motocicleta,X-8,PIAGGIO,Gris,A,47
14397,2019S004433    ,Dc,2019,6,Juny,5,23,Nit,"Camió rígid <= 3,5 tones",Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
14398,2019S004433    ,Dc,2019,6,Juny,5,23,Nit,Motocicleta,SH 150,HONDA,Negre,A,15
14399,2019S000869    ,Ds,2019,2,Febrer,2,4,Nit,Turisme,118D,B.M.W.,Blanc,Sense permís,5
14400,2019S008018    ,Dc,2019,10,Octubre,16,17,Tarda,Furgoneta,TRANSIT CONNECT,FORD,Blanc,B,25
14401,2019S004672    ,Dv,2019,6,Juny,14,14,Tarda,Motocicleta,ZR800 ABS,KAWASAKI,Desconegut,A,4
14402,2019S004672    ,Dv,2019,6,Juny,14,14,Tarda,Turisme,208 5P STYLE HD,PEUGEOT,Desconegut,B,28
14403,2019S007256    ,Dv,2019,9,Setembre,20,10,Matí,Autobús,7900,VOLVO,Vermell,D,4
14404,2019S009246    ,Dv,2019,11,Novembre,29,15,Tarda,Motocicleta,GRAND DINK 125,KYMCO,Negre,B,15
14405,2019S009246    ,Dv,2019,11,Novembre,29,15,Tarda,Turisme,LEON,SEAT,Vermell,B,9
14406,2019S000097    ,Ds,2019,1,Gener,5,0,Nit,Turisme,ALMERA 5P,NISSAN,Blau,B,1
14407,2019S000097    ,Ds,2019,1,Gener,5,0,Nit,Turisme,Desconegut,RENAULT,Vermell,Desconegut,Desconegut
14408,2019S000097    ,Ds,2019,1,Gener,5,0,Nit,Turisme,TIGUAN,VOLKSWAGEN,Blanc,Desconegut,Desconegut
14409,2019S002126    ,Dl,2019,3,Març,18,15,Tarda,Bicicleta,Desconegut,KTM,Taronja,Desconegut,Desconegut
14410,2019S002126    ,Dl,2019,3,Març,18,15,Tarda,Ciclomotor,PEOPLE 50,KYMCO,Negre,AM,22
14411,2019S001363    ,Dc,2019,2,Febrer,20,20,Tarda,Ciclomotor,SH 50,HONDA,Negre,AM,12
14412,2019S006391    ,Dl,2019,8,Agost,12,19,Tarda,Autobús,CITELIS 12GNC,IRISBUS,Vermell,D,8
14413,2019S007193    ,Dc,2019,9,Setembre,18,11,Matí,"Camió rígid <= 3,5 tones",DUCATO,FIAT,Desconegut,B,16
14414,2019S007193    ,Dc,2019,9,Setembre,18,11,Matí,Veh. mobilitat personal amb motor,M-365,XIAOMI,Negre,Desconegut,Desconegut
14415,2019S010014    ,Dg,2019,12,Desembre,29,21,Tarda,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
14416,2019S010014    ,Dg,2019,12,Desembre,29,21,Tarda,Turisme,Superb,SKODA,Negre/Groc,B,39
14417,2019S003484    ,Dl,2019,5,Maig,6,18,Tarda,Motocicleta,SH125AD,HONDA,Desconegut,A1,7
14418,2019S003484    ,Dl,2019,5,Maig,6,18,Tarda,Turisme,MEGANE,RENAULT,Desconegut,B,38
14419,2019S006960    ,Dg,2019,9,Setembre,8,13,Matí,Autobús articulat,HYBRID H18,SOLARIS,Vermell,D,4
14420,2019S006960    ,Dg,2019,9,Setembre,8,13,Matí,Turisme,IBIZA 1.4,SEAT,Negre,B,2
14421,2019S007210    ,Dc,2019,9,Setembre,18,19,Tarda,Furgoneta,FIAT DUCATO,FIAT,Blanc,B,16
14422,2019S007210    ,Dc,2019,9,Setembre,18,19,Tarda,Veh. mobilitat personal amb motor, ,ES DESCONEIX,Desconegut,Desconegut,Desconegut
14423,2019S006977    ,Dl,2019,9,Setembre,9,9,Matí,Furgoneta,NUEVO BERLINGO TALLA M,CITROEN,Gris,B,8
14424,2019S006977    ,Dl,2019,9,Setembre,9,9,Matí,Veh. mobilitat personal amb motor, ,XIAOMI,Desconegut,Sense permís,Desconegut
14425,2019S004046    ,Ds,2019,5,Maig,25,7,Matí,Furgoneta,35S13,IVECO BUS,Blanc,B,15
14426,2019S004046    ,Ds,2019,5,Maig,25,7,Matí,Veh. mobilitat personal amb motor,Desconegut,Desconegut,Negre,Desconegut,Desconegut
14427,2019S009572    ,Dj,2019,12,Desembre,12,13,Matí,Turisme,ALTEA XL,SEAT,Gris,B,59
14428,2019S009572    ,Dj,2019,12,Desembre,12,13,Matí,Veh. mobilitat personal amb motor,Desconegut,TISONG,Blanc,Desconegut,Desconegut
14429,2019S002714    ,Ds,2019,4,Abril,6,15,Tarda,Motocicleta,PCX,HONDA,Blanc,B,4
14430,2019S002714    ,Ds,2019,4,Abril,6,15,Tarda,Turisme,SCENIC,RENAULT,Vermell,B,20
14431,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Motocicleta,BONNEVILLE,TRIUMPH,Desconegut,Desconegut,Desconegut
14432,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Motocicleta,ELIMINATOR 125,KAWASAKI,Desconegut,Desconegut,Desconegut
14433,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Motocicleta,SFV 650,SUZUKI,Desconegut,Desconegut,Desconegut
14434,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Motocicleta,SYMPHONY,SYM,Desconegut,Desconegut,Desconegut
14435,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Motocicleta,XL 650 V,HONDA,Desconegut,Desconegut,Desconegut
14436,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Turisme,C3,CITROEN,Blanc,Desconegut,Desconegut
14437,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Turisme,CRV,HONDA,Negre,B,3
14438,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Turisme,DOKKER,DACIA,Desconegut,Desconegut,Desconegut
14439,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Turisme,MEGANE,RENAULT,Negre,B,42
14440,2019S001378    ,Dj,2019,2,Febrer,21,3,Nit,Turisme,MONDEO,FORD,Desconegut,Desconegut,Desconegut
14441,2019S005726    ,Dj,2019,7,Juliol,18,21,Tarda,Ciclomotor,VITALITY 50,KYMCO,Negre,B,3
14442,2019S005726    ,Dj,2019,7,Juliol,18,21,Tarda,Motocicleta,SH125D,HONDA,Negre,A1,7
14443,2019S003667    ,Dl,2019,5,Maig,13,9,Matí,Furgoneta,TOURNEO,FORD,Blanc,B,3
14444,2019S003667    ,Dl,2019,5,Maig,13,9,Matí,Turisme,156,ALFA ROMEO,Negre,Desconegut,Desconegut
14445,2019S000944    ,Dm,2019,2,Febrer,5,18,Tarda,Furgoneta,KANGOO,RENAULT,Gris,B,14
14446,2019S000944    ,Dm,2019,2,Febrer,5,18,Tarda,Motocicleta,Dylan 125,HONDA,Blau,B,14
14447,2019S004919    ,Ds,2019,6,Juny,22,22,Nit,Turisme,NISSAN X-TRAIL,NISSAN,Gris,B,30
14448,2019S005123    ,Ds,2019,6,Juny,29,9,Matí,Furgoneta,BERLINGO BLUEHDI 75 FU,CITROEN,Blanc,B,35
14449,2019S005123    ,Ds,2019,6,Juny,29,9,Matí,Veh. mobilitat personal amb motor,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
14450,2019S007484    ,Dg,2019,9,Setembre,29,12,Matí,Turisme,C4 PICASSO,CITROEN,Gris,B,32
14451,2019S006014    ,Dl,2019,7,Juliol,29,10,Matí,Motocicleta,SH300A,HONDA,Negre,A,26
14452,2019S003230    ,Ds,2019,4,Abril,27,21,Tarda,Motocicleta,K-XCT 300,KYMCO,Blanc,A2,7
14453,2019S003230    ,Ds,2019,4,Abril,27,21,Tarda,Veh. mobilitat personal amb motor,Desconegut,ES DESCONEIX,Desconegut,Sense permís,Desconegut
14454,2019S001148    ,Dc,2019,2,Febrer,13,9,Matí,Motocicleta,Desconegut,YAMAHA,Vermell,B,28
14455,2019S001148    ,Dc,2019,2,Febrer,13,9,Matí,Turisme,C4,CITROEN,Negre,B,16
14456,2019S001148    ,Dc,2019,2,Febrer,13,9,Matí,Turisme,LEON,SEAT,Gris,B,30
14457,2019S005439    ,Dm,2019,7,Juliol,9,18,Tarda,Turisme,CADDY,VOLKSWAGEN,Negre/Groc,B,15
14458,2019S001650    ,Dv,2019,3,Març,1,18,Tarda,Turisme,Q7,AUDI,Blanc,B,33
14459,2019S001566    ,Dc,2019,2,Febrer,27,14,Tarda,"Camió rígid <= 3,5 tones",SPRINTER,MERCEDES,Blanc,B,41
14460,2019S001566    ,Dc,2019,2,Febrer,27,14,Tarda,Motocicleta,CB 600,HONDA,Negre,A,2
14461,2019S006095    ,Dc,2019,7,Juliol,31,13,Matí,Motocicleta,YP250R,YAMAHA,Negre,A,9
14462,2019S002955    ,Dl,2019,4,Abril,15,16,Tarda,Maquinària d'obres i serveis,AD340T38B,IVECO BUS,Desconegut,C,38
14463,2019S006872    ,Dc,2019,9,Setembre,4,20,Tarda,Turisme,X3,BMW,Gris,B,24
14464,2019S003400    ,Dv,2019,5,Maig,3,17,Tarda,Motocicleta,NHX110WH,HONDA,granate,B,19
14465,2019S003400    ,Dv,2019,5,Maig,3,17,Tarda,Turisme,SMART,SMART,Verd,B,28
14466,2019S002071    ,Ds,2019,3,Març,16,19,Tarda,Ciclomotor,SH 50,HONDA,Desconegut,Desconegut,Desconegut
14467,2019S002071    ,Ds,2019,3,Març,16,19,Tarda,Turisme,QASHQAI,NISSAN,Negre,B,39
14468,2019S000841    ,Dj,2019,1,Gener,31,10,Matí,Turisme,ZAFIRA,OPEL,Gris,B,14
14469,2019S001339    ,Dm,2019,2,Febrer,19,20,Tarda,Motocicleta,SH 300,HONDA,Gris,A,35
14470,2019S001339    ,Dm,2019,2,Febrer,19,20,Tarda,Turisme,QASHQAI,NISSAN,Blanc,B,4
14471,2019S006848    ,Dl,2019,9,Setembre,2,20,Tarda,Desconegut,Beverly,PIAGGIO,Desconegut,Desconegut,Desconegut
14472,2019S006848    ,Dl,2019,9,Setembre,2,20,Tarda,Motocicleta,RAMBLA 125,DERBI,Blanc,B,4
14473,2019S003316    ,Dm,2019,4,Abril,30,17,Tarda,Autobús articulat,7900,VOLVO,Vermell,D,16
14474,2019S004007    ,Dv,2019,5,Maig,24,10,Matí,Furgoneta,FIAT FIORINO,FIAT,Blanc,B,16
14475,2019S004007    ,Dv,2019,5,Maig,24,10,Matí,Motocicleta,XCITY,YAMAHA,Gris,A,11
14476,2019S008464    ,Ds,2019,11,Novembre,2,18,Tarda,Ciclomotor,VITALITY 50,KYMCO,Blanc,AM,0
14477,2019S008464    ,Ds,2019,11,Novembre,2,18,Tarda,Turisme,MEGANE,RENAULT,Vermell,B,40
14478,2019S003975    ,Dj,2019,5,Maig,23,11,Matí,Motocicleta,SJ 100,HONDA,Vermell,A2,53
14479,2019S003975    ,Dj,2019,5,Maig,23,11,Matí,Turisme,BORA 1.9 TDI 5V,VOLKSWAGEN,Gris,B,4
14480,2019S005139    ,Dg,2019,6,Juny,30,0,Nit,Ciclomotor,TWEET 50,PEUGEOT,Negre,AM,23
14481,2019S005139    ,Dg,2019,6,Juny,30,0,Nit,Turisme,120D MAN,BMW,Desconegut,B,3
14482,2019S000049    ,Dc,2019,1,Gener,2,22,Nit,Motocicleta,SH 125,HONDA,Negre,Desconegut,Desconegut
14483,2019S000049    ,Dc,2019,1,Gener,2,22,Nit,Turisme,LEON,SEAT,Gris,B,39
14484,2019S003587    ,Dv,2019,5,Maig,10,9,Matí,Motocicleta,Vision,HONDA,Blanc,B,14
14485,2019S003587    ,Dv,2019,5,Maig,10,9,Matí,Turisme,C-MAX,FORD,Blanc,B,30
14486,2019S008579    ,Dc,2019,11,Novembre,6,10,Matí,Autobús,NG313F/GNC,MAN,Vermell,D,6
14487,2019S007902    ,Dv,2019,10,Octubre,11,18,Tarda,Autobús,CITELIS 12GNC,IRISBUS,Desconegut,D,14
14488,2019S003762    ,Dj,2019,5,Maig,16,7,Matí,Turisme,C4,CITROEN,Desconegut,B,45
14489,2019S002780    ,Dl,2019,4,Abril,8,15,Tarda,Autobús,CITARO,MERCEDES-BENZ,Desconegut,D,16
14490,2019S004708    ,Dg,2019,6,Juny,16,2,,Furgoneta,SPRINTER,MERCEDES-BENZ,Blanc,B,8
14491,2019S004708    ,Dg,2019,6,Juny,16,2,,Turisme,XSARA PICASSO 18I,CITROEN,Desconegut,B,38
14492,2019S008920    ,Dl,2019,11,Novembre,18,20,Tarda,Motocicleta,AGILITY 125,KYMCO,Blanc,B,11
14493,2019S008920    ,Dl,2019,11,Novembre,18,20,Tarda,Turisme,PRIMERA 1.9,NISSAN,Gris,B,47
14494,2019S002936    ,Dg,2019,4,Abril,14,13,Matí,Motocicleta,CB500FA,HONDA,Verd,A2,3
14495,2019S002936    ,Dg,2019,4,Abril,14,13,Matí,Turisme,FOCUS,FORD,Gris,B,5
14496,2019S003283    ,Dl,2019,4,Abril,29,19,Tarda,Motocicleta,TWEET,PEUGEOT,Desconegut,B,6
14497,2019S003283    ,Dl,2019,4,Abril,29,19,Tarda,Turisme,2008,PEUGEOT,Desconegut,B,12
14498,2019S002912    ,Ds,2019,4,Abril,13,0,Nit,Turisme,C5,CITROEN,Gris,B,26
14499,2019S002912    ,Ds,2019,4,Abril,13,0,Nit,Turisme,CLK,MERCEDES,Negre,B,16
14500,2019S001225    ,Dv,2019,2,Febrer,15,15,Tarda,Motocicleta,SFV 650,SUZUKI,Negre,A,1
14501,2019S001225    ,Dv,2019,2,Febrer,15,15,Tarda,Turisme,N308 5P AC,PEUGEOT,Desconegut,B,4
14502,2019S001901    ,Dl,2019,3,Març,11,16,Tarda,Motocicleta,Vision,HONDA,Blanc,B,9
14503,2019S000710    ,Ds,2019,1,Gener,26,20,Tarda,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
14504,2019S000710    ,Ds,2019,1,Gener,26,20,Tarda,Motocicleta,HD 125,SYM,Desconegut,A1,3
14505,2019S003637    ,Ds,2019,5,Maig,11,19,Tarda,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
14506,2019S003637    ,Ds,2019,5,Maig,11,19,Tarda,Turisme,C4PIHDI110 SX,CITROEN,Desconegut,B,10
14507,2019S007648    ,Dj,2019,10,Octubre,3,12,Matí,Furgoneta,SPRINTER,BERGADANA,Desconegut,BTP,33
14508,2019S007648    ,Dj,2019,10,Octubre,3,12,Matí,Motocicleta,MOVEI 125 XL,KYMCO,Desconegut,B,14
14509,2019S006090    ,Dc,2019,7,Juliol,31,12,Matí,Veh. mobilitat personal amb motor,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
14510,2019S006090    ,Dc,2019,7,Juliol,31,12,Matí,Veh. mobilitat personal amb motor,M-365,XIAOMI,Negre,Desconegut,Desconegut
14511,2019S006767    ,Ds,2019,8,Agost,31,12,Matí,Turisme,207 5P ACTIVE HDI 70,PEUGEOT,Gris,B,19
14512,2019S006767    ,Ds,2019,8,Agost,31,12,Matí,Turisme,Altea,SEAT,Negre,B,32
14513,2019S003279    ,Dl,2019,4,Abril,29,15,Tarda,Autobús,CROSSWAY,IVECO BUS,Desconegut,D,23
14514,2019S004609    ,Dc,2019,6,Juny,12,15,Tarda,Autobús,K114IB6X2 / TOURING,SCANIA,Desconegut,D,26
14515,2019S004615    ,Dc,2019,6,Juny,12,19,Tarda,Motocicleta,SFV 650,SUZUKI,Desconegut,A2,4
14516,2019S004615    ,Dc,2019,6,Juny,12,19,Tarda,Turisme,MEGANE,RENAULT,Desconegut,B,20
14517,2019S001439    ,Dv,2019,2,Febrer,22,18,Tarda,Motocicleta,PCX,HONDA,Negre,B,6
