"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","54 anys",303
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","54 anys",408
2015,2,"Eixample",10,"Sant Antoni","Dona","54 anys",251
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","54 anys",247
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","54 anys",7
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","54 anys",251
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","54 anys",64
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","54 anys",122
2015,3,"Sants-Montjuïc",16,"la Bordeta","Dona","54 anys",159
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","54 anys",213
2015,3,"Sants-Montjuïc",18,"Sants","Dona","54 anys",292
2015,4,"Les Corts",19,"les Corts","Dona","54 anys",366
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","54 anys",163
2015,4,"Les Corts",21,"Pedralbes","Dona","54 anys",78
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","54 anys",45
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","54 anys",203
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","54 anys",117
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","54 anys",169
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","54 anys",341
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","54 anys",207
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","54 anys",105
2015,6,"Gràcia",29,"el Coll","Dona","54 anys",46
2015,6,"Gràcia",30,"la Salut","Dona","54 anys",89
2015,6,"Gràcia",31,"la Vila de Gràcia","Dona","54 anys",289
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","54 anys",274
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","54 anys",192
2015,7,"Horta-Guinardó",34,"Can Baró","Dona","54 anys",69
2015,7,"Horta-Guinardó",35,"el Guinardó","Dona","54 anys",266
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","54 anys",75
2015,7,"Horta-Guinardó",37,"el Carmel","Dona","54 anys",186
2015,7,"Horta-Guinardó",38,"la Teixonera","Dona","54 anys",72
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","54 anys",36
2015,7,"Horta-Guinardó",40,"Montbau","Dona","54 anys",37
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","54 anys",37
2015,7,"Horta-Guinardó",42,"la Clota","Dona","54 anys",1
2015,7,"Horta-Guinardó",43,"Horta","Dona","54 anys",177
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","54 anys",187
2015,8,"Nou Barris",45,"Porta","Dona","54 anys",155
2015,8,"Nou Barris",46,"el Turó de la Peira","Dona","54 anys",117
2015,8,"Nou Barris",47,"Can Peguera","Dona","54 anys",13
2015,8,"Nou Barris",48,"la Guineueta","Dona","54 anys",82
2015,8,"Nou Barris",49,"Canyelles","Dona","54 anys",61
2015,8,"Nou Barris",50,"les Roquetes","Dona","54 anys",78
2015,8,"Nou Barris",51,"Verdun","Dona","54 anys",82
2015,8,"Nou Barris",52,"la Prosperitat","Dona","54 anys",165
2015,8,"Nou Barris",53,"la Trinitat Nova","Dona","54 anys",45
2015,8,"Nou Barris",54,"Torre Baró","Dona","54 anys",10
2015,8,"Nou Barris",55,"Ciutat Meridiana","Dona","54 anys",52
2015,8,"Nou Barris",56,"Vallbona","Dona","54 anys",9
2015,9,"Sant Andreu",57,"la Trinitat Vella","Dona","54 anys",66
2015,9,"Sant Andreu",58,"Baró de Viver","Dona","54 anys",14
2015,9,"Sant Andreu",59,"el Bon Pastor","Dona","54 anys",60
2015,9,"Sant Andreu",60,"Sant Andreu","Dona","54 anys",457
2015,9,"Sant Andreu",61,"la Sagrera","Dona","54 anys",205
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","54 anys",111
2015,9,"Sant Andreu",63,"Navas","Dona","54 anys",141
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","54 anys",268
2015,10,"Sant Martí",65,"el Clot","Dona","54 anys",221
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","54 anys",96
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","54 anys",85
2015,10,"Sant Martí",68,"el Poblenou","Dona","54 anys",219
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","54 anys",83
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","54 anys",173
2015,10,"Sant Martí",71,"Provençals del Poblenou","Dona","54 anys",152
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","54 anys",168
2015,10,"Sant Martí",73,"la Verneda i la Pau","Dona","54 anys",217
2015,1,"Ciutat Vella",1,"el Raval","Dona","55 anys",215
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","55 anys",83
2015,1,"Ciutat Vella",3,"la Barceloneta","Dona","55 anys",81
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","55 anys",106
2015,2,"Eixample",5,"el Fort Pienc","Dona","55 anys",237
2015,2,"Eixample",6,"la Sagrada Família","Dona","55 anys",383
2015,2,"Eixample",7,"la Dreta de l'Eixample","Dona","55 anys",299
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","55 anys",307
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","55 anys",483
2015,2,"Eixample",10,"Sant Antoni","Dona","55 anys",250
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","55 anys",298
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","55 anys",6
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","55 anys",219
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","55 anys",76
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","55 anys",103
2015,3,"Sants-Montjuïc",16,"la Bordeta","Dona","55 anys",137
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","55 anys",194
2015,3,"Sants-Montjuïc",18,"Sants","Dona","55 anys",314
2015,4,"Les Corts",19,"les Corts","Dona","55 anys",376
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","55 anys",170
2015,4,"Les Corts",21,"Pedralbes","Dona","55 anys",75
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","55 anys",24
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","55 anys",165
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","55 anys",119
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","55 anys",180
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","55 anys",374
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","55 anys",198
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","55 anys",100
2015,6,"Gràcia",29,"el Coll","Dona","55 anys",54
2015,6,"Gràcia",30,"la Salut","Dona","55 anys",85
2015,6,"Gràcia",31,"la Vila de Gràcia","Dona","55 anys",325
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","55 anys",241
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","55 anys",179
2015,7,"Horta-Guinardó",34,"Can Baró","Dona","55 anys",66
2015,7,"Horta-Guinardó",35,"el Guinardó","Dona","55 anys",239
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","55 anys",67
2015,7,"Horta-Guinardó",37,"el Carmel","Dona","55 anys",202
2015,7,"Horta-Guinardó",38,"la Teixonera","Dona","55 anys",74
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","55 anys",41
2015,7,"Horta-Guinardó",40,"Montbau","Dona","55 anys",23
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","55 anys",38
2015,7,"Horta-Guinardó",42,"la Clota","Dona","55 anys",2
2015,7,"Horta-Guinardó",43,"Horta","Dona","55 anys",187
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","55 anys",189
2015,8,"Nou Barris",45,"Porta","Dona","55 anys",169
2015,8,"Nou Barris",46,"el Turó de la Peira","Dona","55 anys",99
2015,8,"Nou Barris",47,"Can Peguera","Dona","55 anys",17
2015,8,"Nou Barris",48,"la Guineueta","Dona","55 anys",76
2015,8,"Nou Barris",49,"Canyelles","Dona","55 anys",49
2015,8,"Nou Barris",50,"les Roquetes","Dona","55 anys",104
2015,8,"Nou Barris",51,"Verdun","Dona","55 anys",83
2015,8,"Nou Barris",52,"la Prosperitat","Dona","55 anys",146
2015,8,"Nou Barris",53,"la Trinitat Nova","Dona","55 anys",56
2015,8,"Nou Barris",54,"Torre Baró","Dona","55 anys",21
2015,8,"Nou Barris",55,"Ciutat Meridiana","Dona","55 anys",44
2015,8,"Nou Barris",56,"Vallbona","Dona","55 anys",3
2015,9,"Sant Andreu",57,"la Trinitat Vella","Dona","55 anys",49
2015,9,"Sant Andreu",58,"Baró de Viver","Dona","55 anys",16
2015,9,"Sant Andreu",59,"el Bon Pastor","Dona","55 anys",61
2015,9,"Sant Andreu",60,"Sant Andreu","Dona","55 anys",463
2015,9,"Sant Andreu",61,"la Sagrera","Dona","55 anys",229
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","55 anys",97
2015,9,"Sant Andreu",63,"Navas","Dona","55 anys",181
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","55 anys",249
2015,10,"Sant Martí",65,"el Clot","Dona","55 anys",212
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","55 anys",117
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","55 anys",89
2015,10,"Sant Martí",68,"el Poblenou","Dona","55 anys",199
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","55 anys",61
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","55 anys",175
2015,10,"Sant Martí",71,"Provençals del Poblenou","Dona","55 anys",157
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","55 anys",178
2015,10,"Sant Martí",73,"la Verneda i la Pau","Dona","55 anys",215
2015,1,"Ciutat Vella",1,"el Raval","Dona","56 anys",222
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","56 anys",85
2015,1,"Ciutat Vella",3,"la Barceloneta","Dona","56 anys",73
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","56 anys",117
2015,2,"Eixample",5,"el Fort Pienc","Dona","56 anys",244
2015,2,"Eixample",6,"la Sagrada Família","Dona","56 anys",377
2015,2,"Eixample",7,"la Dreta de l'Eixample","Dona","56 anys",328
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","56 anys",283
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","56 anys",453
2015,2,"Eixample",10,"Sant Antoni","Dona","56 anys",277
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","56 anys",227
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","56 anys",9
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","56 anys",211
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","56 anys",76
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","56 anys",136
2015,3,"Sants-Montjuïc",16,"la Bordeta","Dona","56 anys",147
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","56 anys",194
2015,3,"Sants-Montjuïc",18,"Sants","Dona","56 anys",309
2015,4,"Les Corts",19,"les Corts","Dona","56 anys",328
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","56 anys",182
2015,4,"Les Corts",21,"Pedralbes","Dona","56 anys",77
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","56 anys",40
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","56 anys",142
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","56 anys",106
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","56 anys",193
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","56 anys",334
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","56 anys",186
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","56 anys",107
2015,6,"Gràcia",29,"el Coll","Dona","56 anys",49
2015,6,"Gràcia",30,"la Salut","Dona","56 anys",106
2015,6,"Gràcia",31,"la Vila de Gràcia","Dona","56 anys",332
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","56 anys",245
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","56 anys",215
2015,7,"Horta-Guinardó",34,"Can Baró","Dona","56 anys",62
2015,7,"Horta-Guinardó",35,"el Guinardó","Dona","56 anys",243
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","56 anys",82
2015,7,"Horta-Guinardó",37,"el Carmel","Dona","56 anys",173
2015,7,"Horta-Guinardó",38,"la Teixonera","Dona","56 anys",77
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","56 anys",42
2015,7,"Horta-Guinardó",40,"Montbau","Dona","56 anys",22
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","56 anys",45
2015,7,"Horta-Guinardó",42,"la Clota","Dona","56 anys",2
2015,7,"Horta-Guinardó",43,"Horta","Dona","56 anys",178
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","56 anys",194
2015,8,"Nou Barris",45,"Porta","Dona","56 anys",136
2015,8,"Nou Barris",46,"el Turó de la Peira","Dona","56 anys",98
2015,8,"Nou Barris",47,"Can Peguera","Dona","56 anys",20
2015,8,"Nou Barris",48,"la Guineueta","Dona","56 anys",92
2015,8,"Nou Barris",49,"Canyelles","Dona","56 anys",61
2015,8,"Nou Barris",50,"les Roquetes","Dona","56 anys",110
2015,8,"Nou Barris",51,"Verdun","Dona","56 anys",68
2015,8,"Nou Barris",52,"la Prosperitat","Dona","56 anys",169
2015,8,"Nou Barris",53,"la Trinitat Nova","Dona","56 anys",57
2015,8,"Nou Barris",54,"Torre Baró","Dona","56 anys",19
2015,8,"Nou Barris",55,"Ciutat Meridiana","Dona","56 anys",54
2015,8,"Nou Barris",56,"Vallbona","Dona","56 anys",13
2015,9,"Sant Andreu",57,"la Trinitat Vella","Dona","56 anys",65
2015,9,"Sant Andreu",58,"Baró de Viver","Dona","56 anys",14
2015,9,"Sant Andreu",59,"el Bon Pastor","Dona","56 anys",76
2015,9,"Sant Andreu",60,"Sant Andreu","Dona","56 anys",449
2015,9,"Sant Andreu",61,"la Sagrera","Dona","56 anys",215
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","56 anys",92
2015,9,"Sant Andreu",63,"Navas","Dona","56 anys",174
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","56 anys",283
2015,10,"Sant Martí",65,"el Clot","Dona","56 anys",209
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","56 anys",112
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","56 anys",80
2015,10,"Sant Martí",68,"el Poblenou","Dona","56 anys",176
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","56 anys",55
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","56 anys",162
2015,10,"Sant Martí",71,"Provençals del Poblenou","Dona","56 anys",137
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","56 anys",177
2015,10,"Sant Martí",73,"la Verneda i la Pau","Dona","56 anys",200
2015,1,"Ciutat Vella",1,"el Raval","Dona","57 anys",211
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","57 anys",73
2015,1,"Ciutat Vella",3,"la Barceloneta","Dona","57 anys",85
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","57 anys",123
2015,2,"Eixample",5,"el Fort Pienc","Dona","57 anys",230
2015,2,"Eixample",6,"la Sagrada Família","Dona","57 anys",407
2015,2,"Eixample",7,"la Dreta de l'Eixample","Dona","57 anys",321
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","57 anys",294
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","57 anys",429
2015,2,"Eixample",10,"Sant Antoni","Dona","57 anys",246
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","57 anys",227
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","57 anys",11
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","57 anys",192
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","57 anys",67
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","57 anys",138
2015,3,"Sants-Montjuïc",16,"la Bordeta","Dona","57 anys",150
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","57 anys",196
2015,3,"Sants-Montjuïc",18,"Sants","Dona","57 anys",270
2015,4,"Les Corts",19,"les Corts","Dona","57 anys",392
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","57 anys",171
2015,4,"Les Corts",21,"Pedralbes","Dona","57 anys",70
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","57 anys",32
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","57 anys",135
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","57 anys",125
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","57 anys",147
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","57 anys",356
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","57 anys",206
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","57 anys",95
2015,6,"Gràcia",29,"el Coll","Dona","57 anys",47
2015,6,"Gràcia",30,"la Salut","Dona","57 anys",99
2015,6,"Gràcia",31,"la Vila de Gràcia","Dona","57 anys",343
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","57 anys",248
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","57 anys",174
2015,7,"Horta-Guinardó",34,"Can Baró","Dona","57 anys",64
2015,7,"Horta-Guinardó",35,"el Guinardó","Dona","57 anys",253
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","57 anys",58
2015,7,"Horta-Guinardó",37,"el Carmel","Dona","57 anys",176
2015,7,"Horta-Guinardó",38,"la Teixonera","Dona","57 anys",78
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","57 anys",36
2015,7,"Horta-Guinardó",40,"Montbau","Dona","57 anys",24
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","57 anys",33
2015,7,"Horta-Guinardó",42,"la Clota","Dona","57 anys",1
2015,7,"Horta-Guinardó",43,"Horta","Dona","57 anys",170
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","57 anys",164
2015,8,"Nou Barris",45,"Porta","Dona","57 anys",126
2015,8,"Nou Barris",46,"el Turó de la Peira","Dona","57 anys",76
2015,8,"Nou Barris",47,"Can Peguera","Dona","57 anys",13
2015,8,"Nou Barris",48,"la Guineueta","Dona","57 anys",88
2015,8,"Nou Barris",49,"Canyelles","Dona","57 anys",76
2015,8,"Nou Barris",50,"les Roquetes","Dona","57 anys",97
2015,8,"Nou Barris",51,"Verdun","Dona","57 anys",96
2015,8,"Nou Barris",52,"la Prosperitat","Dona","57 anys",133
2015,8,"Nou Barris",53,"la Trinitat Nova","Dona","57 anys",55
2015,8,"Nou Barris",54,"Torre Baró","Dona","57 anys",16
2015,8,"Nou Barris",55,"Ciutat Meridiana","Dona","57 anys",57
2015,8,"Nou Barris",56,"Vallbona","Dona","57 anys",6
2015,9,"Sant Andreu",57,"la Trinitat Vella","Dona","57 anys",50
2015,9,"Sant Andreu",58,"Baró de Viver","Dona","57 anys",17
2015,9,"Sant Andreu",59,"el Bon Pastor","Dona","57 anys",69
2015,9,"Sant Andreu",60,"Sant Andreu","Dona","57 anys",442
2015,9,"Sant Andreu",61,"la Sagrera","Dona","57 anys",233
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","57 anys",76
2015,9,"Sant Andreu",63,"Navas","Dona","57 anys",158
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","57 anys",258
2015,10,"Sant Martí",65,"el Clot","Dona","57 anys",218
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","57 anys",100
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","57 anys",77
2015,10,"Sant Martí",68,"el Poblenou","Dona","57 anys",184
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","57 anys",64
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","57 anys",151
2015,10,"Sant Martí",71,"Provençals del Poblenou","Dona","57 anys",121
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","57 anys",159
2015,10,"Sant Martí",73,"la Verneda i la Pau","Dona","57 anys",217
2015,1,"Ciutat Vella",1,"el Raval","Dona","58 anys",186
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","58 anys",74
2015,1,"Ciutat Vella",3,"la Barceloneta","Dona","58 anys",75
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","58 anys",94
2015,2,"Eixample",5,"el Fort Pienc","Dona","58 anys",205
2015,2,"Eixample",6,"la Sagrada Família","Dona","58 anys",356
2015,2,"Eixample",7,"la Dreta de l'Eixample","Dona","58 anys",314
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","58 anys",276
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","58 anys",449
2015,2,"Eixample",10,"Sant Antoni","Dona","58 anys",247
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","58 anys",227
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","58 anys",6
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","58 anys",199
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","58 anys",74
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","58 anys",110
2015,3,"Sants-Montjuïc",16,"la Bordeta","Dona","58 anys",161
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","58 anys",200
2015,3,"Sants-Montjuïc",18,"Sants","Dona","58 anys",287
2015,4,"Les Corts",19,"les Corts","Dona","58 anys",352
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","58 anys",179
2015,4,"Les Corts",21,"Pedralbes","Dona","58 anys",81
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","58 anys",32
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","58 anys",153
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","58 anys",83
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","58 anys",171
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","58 anys",297
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","58 anys",201
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","58 anys",117
2015,6,"Gràcia",29,"el Coll","Dona","58 anys",52
2015,6,"Gràcia",30,"la Salut","Dona","58 anys",97
2015,6,"Gràcia",31,"la Vila de Gràcia","Dona","58 anys",261
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","58 anys",263
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","58 anys",189
2015,7,"Horta-Guinardó",34,"Can Baró","Dona","58 anys",60
2015,7,"Horta-Guinardó",35,"el Guinardó","Dona","58 anys",237
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","58 anys",67
2015,7,"Horta-Guinardó",37,"el Carmel","Dona","58 anys",189
2015,7,"Horta-Guinardó",38,"la Teixonera","Dona","58 anys",74
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","58 anys",29
2015,7,"Horta-Guinardó",40,"Montbau","Dona","58 anys",23
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","58 anys",35
2015,7,"Horta-Guinardó",42,"la Clota","Dona","58 anys",3
2015,7,"Horta-Guinardó",43,"Horta","Dona","58 anys",144
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","58 anys",189
2015,8,"Nou Barris",45,"Porta","Dona","58 anys",129
2015,8,"Nou Barris",46,"el Turó de la Peira","Dona","58 anys",69
2015,8,"Nou Barris",47,"Can Peguera","Dona","58 anys",17
2015,8,"Nou Barris",48,"la Guineueta","Dona","58 anys",78
2015,8,"Nou Barris",49,"Canyelles","Dona","58 anys",78
2015,8,"Nou Barris",50,"les Roquetes","Dona","58 anys",89
2015,8,"Nou Barris",51,"Verdun","Dona","58 anys",71
2015,8,"Nou Barris",52,"la Prosperitat","Dona","58 anys",152
2015,8,"Nou Barris",53,"la Trinitat Nova","Dona","58 anys",37
2015,8,"Nou Barris",54,"Torre Baró","Dona","58 anys",14
2015,8,"Nou Barris",55,"Ciutat Meridiana","Dona","58 anys",47
2015,8,"Nou Barris",56,"Vallbona","Dona","58 anys",5
2015,9,"Sant Andreu",57,"la Trinitat Vella","Dona","58 anys",51
2015,9,"Sant Andreu",58,"Baró de Viver","Dona","58 anys",16
2015,9,"Sant Andreu",59,"el Bon Pastor","Dona","58 anys",65
2015,9,"Sant Andreu",60,"Sant Andreu","Dona","58 anys",412
2015,9,"Sant Andreu",61,"la Sagrera","Dona","58 anys",242
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","58 anys",89
2015,9,"Sant Andreu",63,"Navas","Dona","58 anys",165
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","58 anys",251
2015,10,"Sant Martí",65,"el Clot","Dona","58 anys",215
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","58 anys",94
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","58 anys",86
2015,10,"Sant Martí",68,"el Poblenou","Dona","58 anys",188
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","58 anys",49
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","58 anys",145
2015,10,"Sant Martí",71,"Provençals del Poblenou","Dona","58 anys",134
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","58 anys",173
2015,10,"Sant Martí",73,"la Verneda i la Pau","Dona","58 anys",172
2015,1,"Ciutat Vella",1,"el Raval","Dona","59 anys",209
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","59 anys",65
2015,1,"Ciutat Vella",3,"la Barceloneta","Dona","59 anys",72
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","59 anys",103
2015,2,"Eixample",5,"el Fort Pienc","Dona","59 anys",214
