,District Name,Weekday,Month,Day,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
4583,Les Corts,Monday,April,3,Afternoon,0,0,0,2
4585,Les Corts,Thursday,November,23,Afternoon,3,0,3,2
4586,Les Corts,Friday,November,17,Afternoon,2,0,2,2
4587,Les Corts,Sunday,October,15,Morning,1,0,1,2
4588,Les Corts,Friday,February,10,Afternoon,2,0,2,1
4589,Les Corts,Tuesday,July,4,Morning,1,0,1,2
4590,Les Corts,Monday,September,4,Morning,3,0,3,2
4591,Les Corts,Wednesday,August,30,Morning,1,0,1,2
4592,Les Corts,Thursday,July,20,Night,2,0,2,2
4594,Les Corts,Thursday,April,20,Afternoon,1,0,1,2
4595,Les Corts,Tuesday,September,26,Afternoon,2,0,2,3
4596,Les Corts,Thursday,June,29,Afternoon,1,0,1,1
4597,Les Corts,Friday,November,17,Afternoon,1,0,1,2
4598,Les Corts,Saturday,December,16,Afternoon,1,0,1,1
4599,Les Corts,Saturday,November,18,Afternoon,2,0,2,2
4600,Les Corts,Friday,November,3,Morning,1,0,1,2
4601,Les Corts,Thursday,June,8,Afternoon,1,0,1,2
4602,Les Corts,Tuesday,May,9,Afternoon,0,0,0,1
4603,Les Corts,Tuesday,April,25,Morning,1,0,1,4
4604,Les Corts,Wednesday,November,8,Morning,1,0,1,3
4605,Les Corts,Monday,June,26,Afternoon,2,0,2,1
4606,Les Corts,Tuesday,March,14,Afternoon,1,0,1,3
4607,Les Corts,Saturday,July,15,Afternoon,1,0,1,1
4608,Les Corts,Tuesday,December,12,Afternoon,2,0,2,2
4609,Les Corts,Wednesday,February,8,Afternoon,1,0,1,2
4610,Les Corts,Wednesday,November,8,Afternoon,0,0,0,1
4611,Sarrià-Sant Gervasi,Monday,July,31,Morning,1,0,1,2
4612,Les Corts,Thursday,November,9,Night,4,0,4,2
4613,Sarrià-Sant Gervasi,Saturday,March,4,Night,0,1,1,2
4614,Les Corts,Wednesday,January,25,Morning,1,0,1,2
4615,Sarrià-Sant Gervasi,Monday,October,30,Afternoon,1,0,1,2
4616,Sarrià-Sant Gervasi,Wednesday,May,31,Morning,1,0,1,2
4617,Les Corts,Tuesday,May,2,Morning,1,0,1,2
4618,Les Corts,Tuesday,June,6,Afternoon,2,0,2,4
4619,Sarrià-Sant Gervasi,Tuesday,July,18,Afternoon,1,0,1,1
4620,Les Corts,Friday,May,12,Afternoon,1,0,1,2
4621,Les Corts,Tuesday,June,27,Morning,2,0,2,2
4622,Les Corts,Thursday,October,5,Afternoon,1,0,1,3
4623,Les Corts,Monday,September,4,Morning,1,0,1,2
4624,Les Corts,Wednesday,February,22,Afternoon,1,0,1,1
4625,Les Corts,Thursday,May,4,Morning,1,0,1,2
4626,Les Corts,Friday,March,10,Afternoon,1,0,1,1
4628,Les Corts,Thursday,February,2,Morning,1,0,1,3
4629,Les Corts,Wednesday,February,8,Morning,1,0,1,3
4630,Les Corts,Tuesday,January,24,Morning,1,0,1,2
4631,Les Corts,Friday,June,16,Morning,1,0,1,2
4632,Les Corts,Sunday,September,17,Afternoon,2,0,2,2
4633,Les Corts,Saturday,July,29,Afternoon,1,0,1,1
4634,Les Corts,Friday,November,24,Afternoon,1,0,1,2
4635,Les Corts,Tuesday,August,22,Morning,1,0,1,1
4637,Les Corts,Friday,November,17,Afternoon,1,1,2,3
4638,Les Corts,Friday,February,10,Afternoon,3,0,3,2
4640,Les Corts,Thursday,January,12,Morning,0,0,0,2
4641,Les Corts,Friday,January,27,Morning,1,0,1,1
4642,Les Corts,Monday,April,3,Afternoon,0,0,0,2
4643,Les Corts,Wednesday,November,29,Morning,1,0,1,3
4644,Les Corts,Monday,April,10,Morning,1,0,1,2
4645,Les Corts,Thursday,May,25,Afternoon,2,0,2,2
4646,Les Corts,Monday,June,12,Morning,2,0,2,4
4647,Les Corts,Sunday,December,10,Night,2,0,2,2
4648,Les Corts,Friday,November,24,Morning,1,0,1,2
4649,Les Corts,Saturday,November,25,Afternoon,1,0,1,2
4650,Les Corts,Tuesday,April,11,Afternoon,1,0,1,2
4651,Les Corts,Friday,June,30,Morning,1,0,1,2
4652,Les Corts,Monday,November,13,Afternoon,1,0,1,2
4653,Les Corts,Saturday,March,18,Morning,1,0,1,1
4654,Les Corts,Wednesday,August,2,Afternoon,1,0,1,2
4655,Les Corts,Wednesday,May,31,Afternoon,2,0,2,2
4656,Les Corts,Wednesday,June,28,Afternoon,2,0,2,2
4657,Les Corts,Thursday,July,27,Afternoon,0,0,0,2
4658,Les Corts,Thursday,November,23,Night,2,0,2,1
4659,Les Corts,Tuesday,September,12,Morning,1,0,1,2
4660,Les Corts,Thursday,May,25,Morning,1,0,1,2
4662,Les Corts,Friday,June,30,Afternoon,1,0,1,2
4663,Sarrià-Sant Gervasi,Monday,November,6,Morning,1,0,1,2
4664,Sarrià-Sant Gervasi,Saturday,December,9,Afternoon,1,0,1,1
4665,Sarrià-Sant Gervasi,Saturday,July,8,Afternoon,1,0,1,2
4666,Sarrià-Sant Gervasi,Wednesday,March,22,Morning,1,0,1,2
4667,Sarrià-Sant Gervasi,Wednesday,April,5,Morning,1,0,1,1
4668,Sarrià-Sant Gervasi,Wednesday,January,18,Afternoon,3,0,3,2
4669,Sarrià-Sant Gervasi,Wednesday,February,22,Afternoon,1,0,1,2
4670,Sarrià-Sant Gervasi,Wednesday,June,21,Afternoon,2,0,2,2
4671,Sarrià-Sant Gervasi,Friday,December,15,Morning,1,0,1,1
4672,Sarrià-Sant Gervasi,Friday,May,26,Morning,0,0,0,1
4673,Sarrià-Sant Gervasi,Monday,February,20,Night,0,0,0,2
4674,Sarrià-Sant Gervasi,Friday,November,24,Night,1,0,1,2
4675,Sarrià-Sant Gervasi,Friday,December,22,Afternoon,2,0,2,2
4676,Sarrià-Sant Gervasi,Tuesday,September,26,Morning,1,0,1,1
4677,Sarrià-Sant Gervasi,Thursday,November,9,Morning,1,0,1,2
4678,Sarrià-Sant Gervasi,Wednesday,October,11,Afternoon,1,0,1,2
4679,Sarrià-Sant Gervasi,Friday,February,17,Morning,0,0,0,1
4680,Sarrià-Sant Gervasi,Monday,October,16,Morning,2,0,2,3
4681,Sarrià-Sant Gervasi,Thursday,November,2,Afternoon,0,1,1,1
4682,Sarrià-Sant Gervasi,Friday,March,10,Morning,1,0,1,2
4683,Sarrià-Sant Gervasi,Thursday,June,22,Morning,1,0,1,1
4684,Sarrià-Sant Gervasi,Thursday,March,2,Morning,2,0,2,2
4685,Sarrià-Sant Gervasi,Wednesday,February,22,Night,3,0,3,2
4686,Sarrià-Sant Gervasi,Monday,January,9,Afternoon,2,0,2,2
4687,Sarrià-Sant Gervasi,Friday,December,1,Morning,1,0,1,3
4688,Sarrià-Sant Gervasi,Monday,August,14,Afternoon,1,0,1,2
4689,Sarrià-Sant Gervasi,Tuesday,December,12,Morning,2,0,2,2
4690,Sarrià-Sant Gervasi,Monday,May,8,Afternoon,1,0,1,2
4691,Sarrià-Sant Gervasi,Saturday,October,28,Afternoon,1,0,1,2
4693,Sarrià-Sant Gervasi,Thursday,October,26,Morning,1,0,1,1
4694,Sarrià-Sant Gervasi,Tuesday,May,23,Night,2,0,2,2
4695,Sarrià-Sant Gervasi,Thursday,February,9,Afternoon,1,0,1,2
4696,Sarrià-Sant Gervasi,Saturday,May,13,Night,0,0,0,5
4697,Sarrià-Sant Gervasi,Tuesday,October,17,Afternoon,0,1,1,1
4698,Sarrià-Sant Gervasi,Thursday,August,3,Morning,1,0,1,2
4699,Sarrià-Sant Gervasi,Tuesday,September,26,Morning,1,0,1,2
4700,Sarrià-Sant Gervasi,Sunday,July,9,Afternoon,2,0,2,1
4701,Sarrià-Sant Gervasi,Thursday,June,8,Night,2,0,2,2
4702,Sarrià-Sant Gervasi,Tuesday,November,14,Afternoon,1,0,1,2
4703,Sarrià-Sant Gervasi,Tuesday,May,16,Afternoon,0,0,0,2
4704,Sarrià-Sant Gervasi,Sunday,June,11,Afternoon,1,0,1,2
4705,Sarrià-Sant Gervasi,Wednesday,May,3,Afternoon,0,1,1,2
4706,Sarrià-Sant Gervasi,Wednesday,May,31,Afternoon,1,0,1,2
4707,Sarrià-Sant Gervasi,Friday,March,10,Afternoon,1,0,1,2
4708,Sarrià-Sant Gervasi,Monday,October,30,Morning,2,0,2,3
4709,Sarrià-Sant Gervasi,Thursday,July,13,Afternoon,2,0,2,3
4710,Sarrià-Sant Gervasi,Wednesday,July,5,Afternoon,1,0,1,2
4711,Sarrià-Sant Gervasi,Tuesday,January,10,Morning,1,0,1,2
4712,Sarrià-Sant Gervasi,Wednesday,October,25,Afternoon,1,0,1,2
4713,Sarrià-Sant Gervasi,Friday,January,27,Afternoon,1,0,1,1
4714,Sarrià-Sant Gervasi,Monday,February,27,Afternoon,1,0,1,2
4715,Sarrià-Sant Gervasi,Friday,March,24,Afternoon,3,0,3,2
4716,Sarrià-Sant Gervasi,Wednesday,May,24,Morning,3,0,3,4
4717,Sarrià-Sant Gervasi,Tuesday,November,28,Morning,1,0,1,3
4718,Sarrià-Sant Gervasi,Tuesday,February,7,Afternoon,1,0,1,3
4719,Sarrià-Sant Gervasi,Thursday,May,18,Afternoon,2,0,2,2
4720,Sarrià-Sant Gervasi,Tuesday,April,11,Morning,1,0,1,1
4721,Sarrià-Sant Gervasi,Thursday,April,27,Morning,1,0,1,2
4722,Sarrià-Sant Gervasi,Thursday,November,16,Morning,2,0,2,1
4723,Sarrià-Sant Gervasi,Monday,December,11,Afternoon,1,0,1,1
4724,Sarrià-Sant Gervasi,Wednesday,February,15,Afternoon,1,0,1,2
4725,Sarrià-Sant Gervasi,Saturday,December,23,Morning,1,0,1,1
4726,Sarrià-Sant Gervasi,Tuesday,October,3,Morning,1,0,1,2
4727,Sarrià-Sant Gervasi,Sunday,January,29,Afternoon,1,0,1,2
4728,Sarrià-Sant Gervasi,Friday,January,27,Afternoon,1,0,1,2
4729,Sarrià-Sant Gervasi,Monday,February,13,Morning,1,0,1,1
4730,Sarrià-Sant Gervasi,Friday,May,26,Afternoon,0,0,0,2
4731,Sarrià-Sant Gervasi,Tuesday,February,7,Morning,0,0,0,1
4732,Sarrià-Sant Gervasi,Wednesday,January,25,Night,1,0,1,2
4733,Sarrià-Sant Gervasi,Thursday,April,6,Morning,1,0,1,2
4734,Sarrià-Sant Gervasi,Saturday,December,2,Morning,0,0,0,1
4735,Sarrià-Sant Gervasi,Saturday,December,2,Afternoon,2,2,4,1
4737,Sarrià-Sant Gervasi,Monday,April,3,Morning,1,0,1,2
4738,Sarrià-Sant Gervasi,Tuesday,March,21,Morning,1,0,1,2
4739,Sarrià-Sant Gervasi,Wednesday,July,5,Afternoon,0,0,0,2
4740,Sarrià-Sant Gervasi,Friday,May,5,Afternoon,3,0,3,2
4741,Sarrià-Sant Gervasi,Friday,July,14,Morning,0,0,0,1
4742,Sarrià-Sant Gervasi,Friday,October,13,Morning,1,0,1,2
4744,Sarrià-Sant Gervasi,Friday,December,22,Afternoon,1,0,1,2
4745,Sarrià-Sant Gervasi,Friday,March,3,Afternoon,1,0,1,1
4746,Sarrià-Sant Gervasi,Wednesday,January,11,Afternoon,1,0,1,2
4747,Sarrià-Sant Gervasi,Friday,February,17,Morning,5,0,5,5
4748,Sarrià-Sant Gervasi,Friday,January,13,Afternoon,1,0,1,2
4749,Sarrià-Sant Gervasi,Thursday,September,21,Morning,1,0,1,1
4750,Sarrià-Sant Gervasi,Sunday,November,5,Afternoon,1,0,1,2
4751,Sarrià-Sant Gervasi,Monday,September,18,Morning,1,0,1,2
4752,Sarrià-Sant Gervasi,Tuesday,September,19,Afternoon,1,0,1,2
4753,Sarrià-Sant Gervasi,Thursday,June,29,Afternoon,2,0,2,3
4754,Sarrià-Sant Gervasi,Saturday,April,22,Night,1,0,1,2
4755,Sarrià-Sant Gervasi,Tuesday,January,10,Morning,1,0,1,2
4756,Sarrià-Sant Gervasi,Saturday,December,2,Morning,0,0,0,2
4757,Sarrià-Sant Gervasi,Wednesday,September,27,Night,2,0,2,2
4758,Sarrià-Sant Gervasi,Monday,August,28,Morning,1,0,1,4
4759,Sarrià-Sant Gervasi,Tuesday,November,28,Morning,2,0,2,3
4760,Sarrià-Sant Gervasi,Wednesday,April,12,Night,1,0,1,2
4761,Sarrià-Sant Gervasi,Friday,November,17,Morning,3,0,3,4
4762,Sarrià-Sant Gervasi,Friday,August,18,Night,2,0,2,2
4763,Sarrià-Sant Gervasi,Wednesday,October,18,Morning,1,0,1,2
4764,Sarrià-Sant Gervasi,Saturday,October,21,Morning,1,0,1,2
4765,Sarrià-Sant Gervasi,Friday,April,21,Morning,2,0,2,3
4766,Sarrià-Sant Gervasi,Monday,March,13,Morning,1,0,1,2
4767,Sarrià-Sant Gervasi,Saturday,August,19,Afternoon,1,0,1,1
4768,Sarrià-Sant Gervasi,Wednesday,January,11,Afternoon,1,0,1,2
4769,Sarrià-Sant Gervasi,Tuesday,July,25,Morning,1,0,1,6
4770,Sarrià-Sant Gervasi,Wednesday,July,26,Afternoon,1,0,1,2
4771,Sarrià-Sant Gervasi,Monday,December,4,Morning,2,0,2,1
4772,Sarrià-Sant Gervasi,Sunday,April,2,Night,2,0,2,2
4773,Sarrià-Sant Gervasi,Sunday,February,19,Afternoon,1,0,1,2
4774,Sarrià-Sant Gervasi,Thursday,November,30,Afternoon,2,0,2,2
4775,Sarrià-Sant Gervasi,Wednesday,August,2,Night,1,0,1,2
4776,Sarrià-Sant Gervasi,Monday,August,21,Morning,1,0,1,2
4777,Sarrià-Sant Gervasi,Wednesday,July,26,Afternoon,1,0,1,2
4778,Sarrià-Sant Gervasi,Friday,April,7,Morning,3,0,3,2
4779,Sarrià-Sant Gervasi,Wednesday,September,27,Afternoon,1,0,1,2
4780,Sarrià-Sant Gervasi,Tuesday,November,14,Morning,1,0,1,2
4781,Sarrià-Sant Gervasi,Monday,May,29,Night,1,0,1,2
4782,Sarrià-Sant Gervasi,Wednesday,July,19,Afternoon,1,0,1,1
4783,Sarrià-Sant Gervasi,Monday,January,16,Afternoon,1,0,1,2
4784,Sarrià-Sant Gervasi,Thursday,November,30,Afternoon,1,0,1,2
4785,Sarrià-Sant Gervasi,Tuesday,May,9,Afternoon,2,0,2,2
4786,Gràcia,Saturday,January,14,Night,1,0,1,1
4787,Gràcia,Sunday,July,23,Morning,2,0,2,1
4788,Gràcia,Monday,December,18,Afternoon,2,0,2,2
4789,Gràcia,Saturday,July,22,Afternoon,1,0,1,2
4791,Gràcia,Monday,December,18,Morning,1,0,1,2
4792,Gràcia,Wednesday,October,18,Afternoon,1,0,1,2
4793,Sarrià-Sant Gervasi,Friday,July,28,Afternoon,1,0,1,1
4794,Sarrià-Sant Gervasi,Tuesday,January,17,Morning,1,0,1,1
4795,Gràcia,Friday,November,10,Night,1,0,1,1
4796,Gràcia,Wednesday,July,26,Morning,1,0,1,2
4797,Gràcia,Tuesday,June,27,Night,1,0,1,1
4798,Gràcia,Friday,May,12,Afternoon,1,0,1,4
4799,Gràcia,Friday,December,22,Afternoon,1,0,1,2
4800,Gràcia,Friday,July,21,Morning,1,0,1,2
4801,Gràcia,Sunday,March,5,Afternoon,3,0,3,2
4802,Gràcia,Monday,May,15,Afternoon,0,0,0,1
4803,Gràcia,Monday,July,31,Afternoon,2,0,2,2
4804,Gràcia,Sunday,October,1,Morning,1,0,1,1
4805,Gràcia,Monday,April,10,Afternoon,1,0,1,2
4806,Gràcia,Thursday,July,13,Afternoon,2,0,2,2
4807,Gràcia,Wednesday,December,13,Morning,1,0,1,2
4808,Gràcia,Wednesday,July,5,Afternoon,1,0,1,2
4809,Gràcia,Friday,October,27,Afternoon,1,0,1,2
4810,Gràcia,Monday,April,3,Morning,1,0,1,2
4811,Gràcia,Tuesday,February,21,Afternoon,1,0,1,2
4812,Gràcia,Tuesday,May,23,Afternoon,3,0,3,2
4813,Gràcia,Sunday,January,15,Morning,1,0,1,1
4814,Gràcia,Wednesday,June,7,Morning,1,0,1,2
4815,Gràcia,Thursday,June,8,Morning,0,0,0,2
4816,Gràcia,Tuesday,June,13,Afternoon,0,1,1,2
4817,Gràcia,Monday,September,18,Morning,1,0,1,2
4818,Gràcia,Saturday,October,14,Morning,1,0,1,2
4819,Gràcia,Tuesday,March,14,Morning,1,0,1,1
4820,Gràcia,Wednesday,January,4,Morning,0,0,0,1
4821,Gràcia,Thursday,December,28,Morning,1,0,1,2
4822,Gràcia,Wednesday,June,14,Morning,1,0,1,2
4823,Gràcia,Thursday,February,2,Afternoon,1,0,1,2
4824,Gràcia,Saturday,December,16,Afternoon,1,0,1,4
4825,Gràcia,Friday,March,24,Afternoon,1,0,1,3
4826,Gràcia,Wednesday,February,1,Morning,1,0,1,2
4827,Gràcia,Tuesday,January,24,Afternoon,3,0,3,2
4828,Gràcia,Tuesday,July,11,Morning,2,0,2,1
4829,Gràcia,Saturday,September,16,Afternoon,1,0,1,1
4830,Horta-Guinardó,Sunday,October,15,Afternoon,1,0,1,1
4831,Gràcia,Wednesday,May,3,Afternoon,1,0,1,2
4832,Gràcia,Sunday,August,27,Afternoon,1,0,1,2
4833,Gràcia,Saturday,August,5,Night,1,0,1,3
4834,Gràcia,Saturday,November,18,Afternoon,1,0,1,2
4835,Gràcia,Saturday,August,5,Night,0,0,0,2
4836,Gràcia,Sunday,July,2,Afternoon,1,0,1,2
4837,Gràcia,Sunday,July,9,Afternoon,1,0,1,1
4839,Gràcia,Wednesday,October,25,Afternoon,2,0,2,1
4840,Gràcia,Saturday,August,5,Morning,2,0,2,2
4841,Gràcia,Saturday,October,21,Afternoon,1,0,1,2
4842,Gràcia,Monday,May,15,Afternoon,1,0,1,2
4843,Gràcia,Wednesday,March,15,Afternoon,1,0,1,2
4844,Gràcia,Sunday,July,30,Afternoon,2,0,2,2
4845,Gràcia,Monday,January,16,Afternoon,1,0,1,2
4846,Gràcia,Saturday,October,14,Morning,1,0,1,1
4847,Gràcia,Sunday,May,28,Afternoon,1,0,1,2
4849,Horta-Guinardó,Saturday,May,27,Night,0,0,0,1
4850,Horta-Guinardó,Saturday,January,21,Night,1,0,1,1
4851,Horta-Guinardó,Wednesday,October,4,Afternoon,2,0,2,2
4852,Horta-Guinardó,Tuesday,January,17,Morning,1,0,1,2
4853,Horta-Guinardó,Tuesday,March,14,Afternoon,0,0,0,2
4854,Horta-Guinardó,Sunday,December,17,Morning,1,0,1,1
4855,Horta-Guinardó,Monday,December,4,Afternoon,2,0,2,1
4856,Horta-Guinardó,Wednesday,June,7,Night,1,0,1,2
4857,Horta-Guinardó,Friday,May,19,Afternoon,2,0,2,2
4858,Horta-Guinardó,Wednesday,February,1,Afternoon,1,0,1,2
4859,Horta-Guinardó,Tuesday,April,25,Morning,0,2,2,2
4860,Horta-Guinardó,Wednesday,October,25,Afternoon,1,0,1,2
4862,Horta-Guinardó,Friday,February,10,Morning,1,0,1,2
4863,Horta-Guinardó,Monday,October,9,Afternoon,1,0,1,1
4864,Horta-Guinardó,Sunday,May,7,Afternoon,1,0,1,2
4865,Horta-Guinardó,Thursday,June,15,Night,1,0,1,3
4867,Horta-Guinardó,Saturday,May,6,Morning,1,0,1,2
4868,Horta-Guinardó,Friday,October,27,Morning,1,0,1,1
4869,Horta-Guinardó,Monday,May,29,Morning,1,0,1,2
4870,Horta-Guinardó,Friday,April,21,Afternoon,2,0,2,2
4871,Horta-Guinardó,Sunday,January,29,Morning,3,0,3,2
4872,Horta-Guinardó,Monday,July,24,Afternoon,1,0,1,2
4873,Horta-Guinardó,Friday,February,10,Afternoon,1,0,1,1
4874,Horta-Guinardó,Monday,April,10,Morning,1,0,1,2
4875,Horta-Guinardó,Sunday,December,17,Afternoon,1,0,1,2
4876,Horta-Guinardó,Tuesday,April,18,Morning,1,0,1,1
4878,Horta-Guinardó,Wednesday,May,10,Morning,1,0,1,2
4879,Horta-Guinardó,Tuesday,September,19,Afternoon,2,0,2,2
4880,Horta-Guinardó,Sunday,May,14,Night,1,0,1,1
4881,Horta-Guinardó,Wednesday,December,20,Afternoon,1,0,1,2
4882,Horta-Guinardó,Thursday,August,3,Morning,3,0,3,2
4883,Horta-Guinardó,Tuesday,November,21,Morning,1,0,1,2
4884,Horta-Guinardó,Saturday,November,4,Afternoon,0,0,0,1
4885,Horta-Guinardó,Thursday,August,24,Morning,1,0,1,2
4886,Horta-Guinardó,Friday,January,20,Morning,1,0,1,2
4887,Horta-Guinardó,Friday,February,24,Morning,1,0,1,2
4888,Horta-Guinardó,Monday,September,18,Afternoon,2,0,2,2
4889,Horta-Guinardó,Sunday,October,29,Afternoon,1,0,1,1
4890,Horta-Guinardó,Monday,March,6,Afternoon,1,0,1,1
4891,Horta-Guinardó,Monday,February,27,Afternoon,0,0,0,2
4892,Horta-Guinardó,Thursday,June,1,Afternoon,2,0,2,2
4893,Horta-Guinardó,Saturday,August,19,Afternoon,1,0,1,2
4894,Horta-Guinardó,Saturday,May,13,Afternoon,1,0,1,3
4895,Horta-Guinardó,Tuesday,November,21,Night,1,0,1,1
4896,Horta-Guinardó,Thursday,June,1,Morning,1,0,1,2
4897,Horta-Guinardó,Tuesday,June,6,Afternoon,0,0,0,2
4898,Horta-Guinardó,Wednesday,April,26,Morning,1,0,1,2
4899,Horta-Guinardó,Thursday,January,19,Afternoon,1,0,1,2
4900,Horta-Guinardó,Tuesday,February,7,Morning,1,0,1,2
4901,Horta-Guinardó,Tuesday,July,11,Afternoon,1,0,1,2
4902,Horta-Guinardó,Wednesday,May,31,Night,0,1,1,2
4903,Horta-Guinardó,Friday,June,30,Morning,1,0,1,2
4904,Horta-Guinardó,Sunday,December,17,Afternoon,2,0,2,2
4905,Horta-Guinardó,Friday,October,20,Afternoon,2,0,2,2
4906,Horta-Guinardó,Sunday,November,5,Morning,1,0,1,1
4907,Horta-Guinardó,Saturday,March,4,Afternoon,1,0,1,2
4908,Horta-Guinardó,Friday,November,3,Afternoon,1,0,1,2
4909,Horta-Guinardó,Tuesday,March,7,Afternoon,1,0,1,2
4910,Horta-Guinardó,Sunday,February,12,Afternoon,0,0,0,1
4911,Horta-Guinardó,Friday,October,6,Afternoon,2,0,2,1
4912,Horta-Guinardó,Saturday,July,22,Morning,1,0,1,1
4913,Horta-Guinardó,Sunday,November,5,Morning,1,0,1,2
4914,Horta-Guinardó,Wednesday,January,25,Morning,1,0,1,2
4915,Horta-Guinardó,Sunday,June,25,Afternoon,1,0,1,1
4916,Horta-Guinardó,Thursday,December,14,Morning,1,0,1,1
4917,Horta-Guinardó,Thursday,February,9,Night,1,0,1,2
4918,Horta-Guinardó,Thursday,September,21,Morning,0,0,0,1
4919,Horta-Guinardó,Sunday,March,19,Night,1,0,1,1
4920,Horta-Guinardó,Saturday,January,14,Afternoon,1,0,1,1
4921,Horta-Guinardó,Friday,May,12,Afternoon,1,0,1,2
4922,Horta-Guinardó,Tuesday,May,16,Morning,1,0,1,1
4923,Horta-Guinardó,Thursday,December,14,Morning,1,0,1,2
4924,Horta-Guinardó,Thursday,September,28,Morning,1,0,1,2
4925,Horta-Guinardó,Tuesday,April,18,Afternoon,1,0,1,1
4926,Horta-Guinardó,Wednesday,October,18,Afternoon,3,0,3,2
4927,Horta-Guinardó,Saturday,March,11,Afternoon,1,0,1,2
4928,Horta-Guinardó,Friday,July,14,Night,1,0,1,2
4929,Horta-Guinardó,Saturday,February,11,Night,1,0,1,2
4931,Horta-Guinardó,Tuesday,February,7,Afternoon,1,0,1,2
4932,Horta-Guinardó,Wednesday,October,11,Afternoon,1,0,1,2
4933,Horta-Guinardó,Tuesday,March,28,Afternoon,2,0,2,1
4934,Horta-Guinardó,Thursday,April,27,Morning,2,0,2,2
4935,Horta-Guinardó,Friday,November,24,Morning,1,0,1,1
4936,Horta-Guinardó,Tuesday,April,18,Night,1,0,1,2
4937,Horta-Guinardó,Monday,July,10,Morning,1,0,1,1
4938,Horta-Guinardó,Friday,February,10,Morning,1,0,1,1
4939,Horta-Guinardó,Thursday,September,14,Afternoon,1,0,1,1
4940,Horta-Guinardó,Friday,January,20,Afternoon,0,0,0,2
4941,Nou Barris,Monday,February,20,Morning,1,0,1,3
4942,Horta-Guinardó,Friday,November,17,Morning,1,0,1,2
4943,Nou Barris,Sunday,April,9,Night,3,0,3,2
4944,Nou Barris,Tuesday,October,24,Afternoon,1,0,1,2
4945,Nou Barris,Friday,November,17,Morning,1,0,1,3
4946,Nou Barris,Tuesday,January,17,Afternoon,2,0,2,2
4949,Nou Barris,Tuesday,May,9,Morning,1,0,1,1
4950,Nou Barris,Wednesday,January,25,Afternoon,0,0,0,3
4951,Nou Barris,Monday,March,20,Afternoon,2,0,2,2
4952,Nou Barris,Saturday,October,21,Night,1,0,1,2
4953,Nou Barris,Sunday,March,12,Afternoon,1,0,1,1
4955,Nou Barris,Saturday,July,15,Afternoon,1,0,1,1
4956,Nou Barris,Monday,March,20,Afternoon,1,0,1,2
4957,Nou Barris,Tuesday,June,20,Morning,1,0,1,2
4958,Nou Barris,Wednesday,November,8,Morning,1,0,1,2
4959,Nou Barris,Monday,July,17,Afternoon,1,0,1,3
4960,Nou Barris,Wednesday,February,22,Morning,1,0,1,2
4961,Nou Barris,Thursday,July,6,Night,1,0,1,2
4962,Nou Barris,Saturday,September,30,Afternoon,4,0,4,2
4963,Nou Barris,Tuesday,October,31,Morning,2,0,2,3
4964,Nou Barris,Wednesday,June,7,Afternoon,1,0,1,2
4965,Nou Barris,Sunday,August,20,Morning,1,0,1,2
4966,Nou Barris,Monday,June,12,Afternoon,1,0,1,1
4967,Nou Barris,Wednesday,November,8,Morning,1,0,1,1
4968,Nou Barris,Tuesday,January,10,Afternoon,1,0,1,2
4969,Nou Barris,Friday,March,31,Night,1,0,1,2
4970,Nou Barris,Friday,May,5,Afternoon,1,0,1,2
4971,Nou Barris,Wednesday,October,18,Afternoon,1,0,1,2
4972,Nou Barris,Friday,March,24,Afternoon,1,0,1,1
4973,Nou Barris,Saturday,November,18,Afternoon,1,0,1,2
4974,Nou Barris,Tuesday,September,12,Afternoon,1,0,1,2
4976,Nou Barris,Wednesday,October,4,Afternoon,0,0,0,2
4977,Nou Barris,Tuesday,October,10,Afternoon,1,0,1,2
4979,Nou Barris,Wednesday,April,5,Morning,1,0,1,2
4980,Nou Barris,Wednesday,June,7,Afternoon,2,0,2,2
4981,Nou Barris,Sunday,April,9,Morning,2,0,2,2
4982,Nou Barris,Sunday,February,26,Afternoon,2,0,2,2
4983,Nou Barris,Friday,June,16,Afternoon,1,0,1,2
4984,Nou Barris,Thursday,November,2,Morning,1,0,1,3
4985,Nou Barris,Wednesday,September,27,Morning,2,0,2,3
4986,Nou Barris,Monday,June,26,Night,1,0,1,2
4987,Nou Barris,Saturday,January,14,Morning,1,0,1,1
4988,Nou Barris,Thursday,January,26,Morning,1,0,1,2
4989,Nou Barris,Monday,April,3,Morning,1,0,1,1
4990,Nou Barris,Wednesday,February,15,Afternoon,1,0,1,2
4994,Nou Barris,Saturday,October,21,Afternoon,0,0,0,2
4995,Nou Barris,Tuesday,May,9,Afternoon,1,0,1,1
4996,Nou Barris,Thursday,December,14,Morning,1,0,1,1
4998,Sant Andreu,Monday,May,15,Morning,1,0,1,2
4999,Sant Andreu,Friday,July,21,Afternoon,1,0,1,1
5000,Sant Andreu,Wednesday,June,28,Afternoon,2,0,2,1
5001,Sant Andreu,Friday,December,22,Morning,1,0,1,2
5002,Sant Andreu,Tuesday,October,10,Afternoon,2,0,2,2
5003,Sant Andreu,Thursday,January,12,Morning,1,0,1,2
5004,Sant Andreu,Saturday,October,7,Afternoon,1,0,1,2
5005,Sant Andreu,Tuesday,October,24,Afternoon,1,0,1,2
5006,Sant Andreu,Monday,November,6,Afternoon,1,0,1,2
5007,Sant Andreu,Monday,April,3,Morning,1,0,1,2
