,Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
1692,2017S007155    ,Eixample,l'Antiga Esquerra de l'Eixample,París                                             ,Thursday,August,24,13,Morning,1,0,1,2,2.14902,41.390597
1693,2017S009237    ,Eixample,la Dreta de l'Eixample,Diagonal / Bailèn                                 ,Wednesday,November,8,14,Afternoon,1,0,1,2,2.168217,41.398713
1694,2017S005599    ,Eixample,la Dreta de l'Eixample,Mallorca / Roger de Llúria                        ,Tuesday,June,27,15,Afternoon,1,0,1,3,2.165249,41.395857
1695,2017S002559    ,Eixample,la Dreta de l'Eixample,VALÈNCIA / Pg Sant Joan                           ,Thursday,March,30,19,Afternoon,1,0,1,2,2.170897,41.398395
1696,2017S003037    ,Eixample,la Dreta de l'Eixample,Mallorca                                          ,Sunday,April,2,14,Afternoon,0,0,0,3,2.166079,41.396349
1697,2017S008067    ,Eixample,la Dreta de l'Eixample,Rosselló                                          ,Saturday,September,30,11,Morning,1,0,1,1,2.1656560000000002,41.399454
1698,2017S004422    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Thursday,May,18,20,Afternoon,1,0,1,2,2.172239,41.397908
1699,2017S005494    ,Eixample,la Dreta de l'Eixample,Aragó / Roger de Flor                             ,Friday,June,23,11,Morning,1,0,1,2,2.1731830000000003,41.398395
1700,2017S010028    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / Mallorca                         ,Friday,December,1,10,Morning,1,0,1,2,2.1528,41.386489000000005
1701,2017S009886    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Monday,November,27,19,Afternoon,1,0,1,2,2.153947,41.385622999999995
1702,2017S005785    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Tuesday,July,4,7,Morning,1,0,1,2,2.153947,41.385622999999995
1703,2017S000196    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / Còrsega                                ,Monday,January,9,16,Afternoon,1,0,1,2,2.151665,41.390763
1704,2017S008545    ,Eixample,la Dreta de l'Eixample,València / Diagonal                               ,Tuesday,October,17,12,Morning,2,0,2,2,2.1731700000000003,41.400095
1705,2017S006569    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Thursday,July,27,16,Afternoon,2,0,2,2,2.169936,41.399124
1706,2017S007410    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diagonal                               ,Tuesday,September,5,21,Afternoon,1,0,1,2,2.1496060000000003,41.394028999999996
1707,2017S003910    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Wednesday,May,3,9,Morning,1,0,1,2,2.149193,41.39367
1708,2017S006035    ,Eixample,la Dreta de l'Eixample,Roger de Flor                                     ,Tuesday,July,11,18,Afternoon,1,0,1,2,2.172392,41.399122
1709,2017S007251    ,Eixample,la Dreta de l'Eixample,Aragó / Sant Joan                                 ,Wednesday,August,30,11,Morning,1,0,1,2,2.172037,41.397542
1710,2017S010557    ,Eixample,la Dreta de l'Eixample,Sant Joan / València                              ,Thursday,December,21,12,Morning,1,0,1,2,2.170897,41.398395
1711,2017S009689    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Casanova                               ,Wednesday,November,22,7,Morning,1,0,1,2,2.155072,41.388187
1712,2017S000061    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Sant Joan                              ,Tuesday,January,3,13,Morning,0,0,0,2,2.172037,41.397542
1713,2017S003850    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Monday,May,1,11,Morning,1,0,1,2,2.1673169999999997,41.3938
1714,2017S005418    ,Eixample,la Dreta de l'Eixample,Consell de Cent                                   ,Tuesday,June,20,20,Afternoon,1,0,1,4,2.168291,41.393178999999996
1715,2017S003089    ,Eixample,la Dreta de l'Eixample,Diputació                                         ,Tuesday,April,4,0,Night,1,0,1,2,2.1676189999999997,41.390696999999996
1716,2017S009425    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Gràcia                          ,Tuesday,November,14,0,Night,2,0,2,2,2.1682740000000003,41.389418
1717,2017S000554    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pau Claris                                ,Friday,January,20,19,Afternoon,1,0,1,2,2.1663759999999996,41.393276
1718,2017S009539    ,Eixample,la Dreta de l'Eixample,Tetuan                                            ,Friday,November,17,1,Night,1,0,1,2,2.174613,41.395194000000004
1719,2017S007180    ,Eixample,la Dreta de l'Eixample,Aragó / Gràcia                                    ,Friday,August,25,18,Afternoon,1,0,1,2,2.164884,41.392165000000006
1720,2017S000098    ,Eixample,la Dreta de l'Eixample,CONSELL DE CENT / Pau Claris                      ,Thursday,January,5,7,Morning,1,0,1,3,2.167507,41.39244
1721,2017S009577    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Pau Claris                      ,Saturday,November,18,1,Night,2,0,2,2,2.169896,41.390642
1722,2017S008134    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Bailèn                          ,Monday,October,2,19,Afternoon,1,0,1,2,2.1744220000000003,41.394038
1723,2017S008539    ,Eixample,la Dreta de l'Eixample,Tetuan                                            ,Tuesday,October,17,13,Morning,3,0,3,1,2.175591,41.394246
1724,2017S009887    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Monday,November,27,18,Afternoon,1,0,1,2,2.172151,41.392006
1725,2017S009111    ,Eixample,la Dreta de l'Eixample,Sant Joan / Alí Bei                               ,Saturday,November,4,13,Morning,1,0,1,2,2.1790599999999998,41.392237
1726,2017S008127    ,Eixample,la Dreta de l'Eixample,Gràcia / Casp                                     ,Monday,October,2,14,Afternoon,0,0,0,1,2.1694869999999997,41.388439
1727,2017S008960    ,Eixample,la Dreta de l'Eixample,Pau Claris / Consell de Cent                      ,Monday,October,30,9,Morning,1,0,1,2,2.167507,41.39244
1728,2017S007040    ,Eixample,la Dreta de l'Eixample,Sant Joan                                         ,Thursday,August,17,16,Afternoon,1,0,1,2,2.1784060000000003,41.392395
1729,2017S001668    ,Eixample,la Dreta de l'Eixample,CASP / Pg Sant Joan                               ,Tuesday,February,28,22,Night,1,0,1,2,2.176807,41.393927000000005
1730,2017S001445    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Roger de Llúria              ,Tuesday,February,21,15,Afternoon,2,0,2,1,2.170988,41.391484999999996
1731,2017S001016    ,Eixample,la Dreta de l'Eixample,ROGER DE LLÚRIA / Ausiàs Marc                     ,Tuesday,February,7,13,Morning,0,0,0,1,2.1734080000000002,41.389688
1732,2017S009614    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Sunday,November,19,13,Morning,1,0,1,2,2.168869,41.387667
1733,2017S001663    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Balmes                                    ,Tuesday,February,28,20,Afternoon,1,0,1,2,2.16187,41.389891
1734,2017S010306    ,Eixample,la Dreta de l'Eixample,Aragó / Girona                                    ,Wednesday,December,13,12,Morning,1,0,1,2,2.1697740000000003,41.395845
1735,2017S009007    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Tuesday,October,31,14,Afternoon,1,0,1,1,2.1684229999999998,41.387644
1736,2017S004219    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Friday,May,12,11,Morning,1,0,1,2,2.167624,41.388222
1737,2017S008426    ,Eixample,la Dreta de l'Eixample,Gràcia / Diputació                                ,Friday,October,13,6,Morning,2,0,2,2,2.167049,41.390415999999995
1738,2017S007723    ,Eixample,la Dreta de l'Eixample,Fontanella                                        ,Monday,September,18,17,Afternoon,1,0,1,1,2.1724509999999997,41.387924
1739,2017S005630    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Wednesday,June,28,10,Morning,0,0,0,1,2.16927,41.388217
1740,2017S000571    ,Eixample,la Dreta de l'Eixample,PAU CLARIS / Casp                                 ,Saturday,January,21,12,Morning,1,0,1,2,2.171146,41.389691
1741,2017S006323    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Wednesday,July,19,19,Afternoon,1,0,1,2,2.168923,41.388493
1742,2017S003040    ,Eixample,la Dreta de l'Eixample,Aragó / Balmes                                    ,Sunday,April,2,16,Afternoon,1,0,1,2,2.16187,41.389891
1743,2017S009905    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Girona                          ,Tuesday,November,28,11,Morning,1,0,1,2,2.1709099999999997,41.394996
1744,2017S004967    ,Eixample,la Dreta de l'Eixample,Girona                                            ,Thursday,June,8,19,Afternoon,1,0,1,2,2.1704380000000003,41.395201
1745,2017S004780    ,Eixample,la Dreta de l'Eixample,Urquinaona / Jonqueres                            ,Wednesday,May,31,9,Morning,1,0,1,2,2.17373,41.388956
1746,2017S007643    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Friday,September,15,16,Afternoon,2,0,2,2,2.165321,41.386873
1747,2017S000218    ,Eixample,la Dreta de l'Eixample,BALMES                                            ,Tuesday,January,10,11,Morning,2,0,2,2,2.1645689999999997,41.387984
1748,2017S007164    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Gràcia                          ,Friday,August,25,0,Night,1,0,1,2,2.1682740000000003,41.389418
1749,2017S005932    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Gràcia                          ,Friday,July,7,13,Morning,1,0,1,2,2.1682740000000003,41.389418
1750,2017S006919    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Gràcia                          ,Friday,August,11,17,Afternoon,2,0,2,2,2.1682740000000003,41.389418
1751,2017S005533    ,Eixample,la Dreta de l'Eixample,Pau Claris                                        ,Sunday,June,25,19,Afternoon,2,0,2,1,2.169616,41.390974
1752,2017S010392    ,Eixample,la Dreta de l'Eixample,Urquinaona / Ausiàs Marc                          ,Saturday,December,16,5,Night,4,0,4,2,2.1734080000000002,41.389688
1753,2017S004028    ,Eixample,la Dreta de l'Eixample,Casp / Pau Claris                                 ,Saturday,May,6,17,Afternoon,1,0,1,2,2.171146,41.389691
1754,2017S004982    ,Eixample,la Dreta de l'Eixample,Pau Claris / Casp                                 ,Wednesday,June,7,18,Afternoon,1,0,1,2,2.171146,41.389691
1755,2017S006614    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Catalunya                       ,Sunday,July,30,7,Morning,1,0,1,2,2.167024,41.388486
1756,2017S007457    ,Eixample,la Dreta de l'Eixample,Consell de Cent                                   ,Thursday,September,7,17,Afternoon,1,0,1,2,2.163678,41.389711
1757,2017S005462    ,Eixample,la Dreta de l'Eixample,Bailèn                                            ,Thursday,June,22,11,Morning,1,0,1,2,2.17386,41.394603000000004
1758,2017S010668    ,Eixample,la Dreta de l'Eixample,Sant Pere / Gràcia                                ,Tuesday,December,26,17,Afternoon,2,0,2,1,2.170085,41.387952
1759,2017S001021    ,Eixample,la Dreta de l'Eixample,PAU CLARIS / Rda Sant Pere                        ,Tuesday,February,7,12,Morning,1,0,1,1,2.172149,41.388923999999996
1760,2017S009610    ,Eixample,la Dreta de l'Eixample,Pau Claris / Urquinaona                           ,Sunday,November,19,7,Morning,2,0,2,5,2.172149,41.388923999999996
1761,2017S007981    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Universitat                     ,Wednesday,September,27,16,Afternoon,1,0,1,2,2.163105,41.385546999999995
1762,2017S000741    ,Eixample,la Dreta de l'Eixample,PAU CLARIS / Casp                                 ,Saturday,January,28,5,Night,1,0,1,1,2.171146,41.389691
1763,2017S009977    ,Eixample,la Dreta de l'Eixample,Nàpols / Consell de Cent                          ,Thursday,November,30,10,Morning,1,0,1,2,2.175427,41.398385
1764,2017S004312    ,Eixample,la Dreta de l'Eixample,Girona                                            ,Monday,May,15,13,Morning,1,0,1,2,2.1724360000000003,41.39369
1765,2017S007257    ,Eixample,la Dreta de l'Eixample,Aragó / Sant Joan                                 ,Wednesday,August,30,15,Afternoon,1,0,1,2,2.172037,41.397542
1766,2017S008350    ,Eixample,la Dreta de l'Eixample,València / Roger de Llúria                        ,Tuesday,October,10,11,Morning,1,0,1,2,2.166369,41.394987
1767,2017S003593    ,Eixample,la Dreta de l'Eixample,Girona / València                                 ,Saturday,April,22,2,Night,1,0,1,2,2.1686360000000002,41.396713
1768,2017S008063    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona                          ,Saturday,September,30,1,Night,0,0,0,2,2.173277,41.393182
1769,2017S003369    ,Eixample,la Dreta de l'Eixample,Corts Catalanes /                                 ,Thursday,April,13,11,Morning,1,0,1,2,2.173808,41.393252000000004
1770,2017S002081    ,Eixample,el Fort Pienc,NÀPOLS / Ausiàs Marc                              ,Wednesday,March,15,9,Morning,2,0,2,2,2.180212,41.394771
1771,2017S004563    ,Eixample,el Fort Pienc,Marina / Casp                                     ,Tuesday,May,23,15,Afternoon,0,0,0,2,2.1824380000000003,41.398162
1772,2017S008624    ,Eixample,el Fort Pienc,Aragó / Sicília                                   ,Thursday,October,19,12,Morning,2,0,2,2,2.1754279999999997,41.400076
1773,2017S009625    ,Eixample,el Fort Pienc,Sardenya / Diagonal                               ,Monday,November,20,9,Morning,1,0,1,2,2.176586,41.400921999999994
1775,2017S010717    ,Eixample,el Fort Pienc,Lepant / Alí Bei                                  ,Thursday,December,28,7,Morning,1,0,1,1,2.185955,41.397391
1776,2017S001331    ,Eixample,el Fort Pienc,GV CORTS CATALANES / Lepant                       ,Friday,February,17,13,Morning,1,0,1,2,2.182427,41.40007
1777,2017S006803    ,Sants-Montjuïc,el Poble-sec,Paral·lel                                         ,Sunday,August,6,19,Afternoon,1,0,1,2,2.1545400000000003,41.37482
1778,2017S008590    ,Eixample,el Fort Pienc,Sardenya / Ausiàs Marc                            ,Wednesday,October,18,14,Afternoon,1,0,1,2,2.182472,41.396474
1779,2017S004096    ,Eixample,el Fort Pienc,Corts Catalanes                                   ,Tuesday,May,9,4,Night,1,0,1,2,2.183352,41.400414000000005
1780,2017S005523    ,Eixample,el Fort Pienc,Corts Catalanes                                   ,Saturday,June,24,22,Night,1,0,1,2,2.183999,41.400903
1781,2017S005763    ,Eixample,el Fort Pienc,Padilla / Corts Catalanes                         ,Thursday,June,29,20,Afternoon,2,0,2,2,2.18351,41.400877
1782,2017S008747    ,Eixample,el Fort Pienc,Aragó / Sicília                                   ,Sunday,October,22,21,Afternoon,1,0,1,2,2.1754279999999997,41.400076
1783,2017S000892    ,Eixample,el Fort Pienc,ARAGÓ / Av Diagonal                               ,Thursday,February,2,9,Morning,1,0,1,2,2.1754279999999997,41.400076
1784,2017S001838    ,Sants-Montjuïc,el Poble-sec,LLEIDA                                            ,Monday,March,6,14,Afternoon,1,0,1,2,2.154168,41.374466999999996
1785,2017S000925    ,Eixample,el Fort Pienc,MARINA                                            ,Friday,February,3,13,Morning,1,0,1,2,2.1841779999999997,41.397202
1786,2017S003490    ,Eixample,el Fort Pienc,Roger de Flor / Ausiàs Marc                       ,Wednesday,April,19,14,Afternoon,4,0,4,3,2.179079,41.393926
1787,2017S001778    ,Eixample,el Fort Pienc,AV DIAGONAL / Consell de Cent                     ,Saturday,March,4,3,Night,0,0,0,1,2.178449,41.401264000000005
1788,2017S005316    ,Eixample,el Fort Pienc,Alí Bei / Roger de Flor                           ,Saturday,June,17,17,Afternoon,1,0,1,2,2.180201,41.393076
1789,2017S004047    ,Sants-Montjuïc,el Poble-sec,Paral·lel / Rocafort                              ,Sunday,May,7,16,Afternoon,1,0,1,2,2.1586950000000003,41.374984000000005
1790,2017S006894    ,Eixample,el Fort Pienc,Casp / Sant Joan                                  ,Thursday,August,10,19,Afternoon,1,0,1,2,2.176807,41.393927000000005
