Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
2;febrer;2020;RP Girona;ABP Garrotxa;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
2;febrer;2020;RP Girona;ABP Garrotxa;Delictes contra la llibertat;Amenaces;7;6;2
2;febrer;2020;RP Girona;ABP Garrotxa;Delictes contra la llibertat;Coaccions;3;1;
2;febrer;2020;RP Girona;ABP Garrotxa;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;1;2
2;febrer;2020;RP Girona;ABP Garrotxa;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra els recursos naturals i el medi ambient;1;;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;De l’homicidi i les seves formes;Assassinat consumat;;;1
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;De l’homicidi i les seves formes;Homicidi per imprudència;;;1
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;De les falsedats;De la usurpació de l'estat civil;2;;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;De les falsedats;Falsedats documentals;4;5;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;De les lesions;Lesions;63;57;14
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;4;3;3
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;10;5;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;217;17;5
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;174;29;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;1;1;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;357;64;14
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;25;21;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;6;6;9
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;150;21;17
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;137;12;11
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;64;17;21
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;17;6;1
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;2;;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;5;;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;1;1;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la Constitució;Contra les institucions de l'Estat i divisió de poders;1;;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat;Amenaces;23;17;3
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat;Coaccions;6;4;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;7;5;2
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;4;3;1
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;1;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;2;1
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra l'Administració de justícia;Trencament de condemna;4;6;2
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;3;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra l'ordre públic;Desordres públics;1;;
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;8;8;9
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;9;8;8
2;febrer;2020;RP Girona;ABP Gironès - Pla de l'Estany;Dels delictes contra la seguretat col·lectiva;Incendi;1;1;1
2;febrer;2020;RP Girona;ABP Ripollès;De les lesions;Lesions;4;5;3
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;2;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;9;1;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;17;3;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;13;2;4
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;;;1
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;5;;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;2;;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra l’honor;Injúria;;1;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra la llibertat;Amenaces;5;5;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra l'Administració de justícia;Trencament de condemna;1;1;
2;febrer;2020;RP Girona;ABP Ripollès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;;
2;febrer;2020;RP Girona;ABP Ripollès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
2;febrer;2020;RP Girona;ABP Selva Interior;De l’homicidi i les seves formes;Homicidi per imprudència;1;1;
2;febrer;2020;RP Girona;ABP Selva Interior;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
2;febrer;2020;RP Girona;ABP Selva Interior;De les falsedats;De la usurpació de l'estat civil;1;;
2;febrer;2020;RP Girona;ABP Selva Interior;De les falsedats;Falsedats documentals;4;4;
2;febrer;2020;RP Girona;ABP Selva Interior;De les lesions;Lesions;16;12;1
2;febrer;2020;RP Girona;ABP Selva Interior;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;7;6;5
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;3;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;36;2;2
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;62;10;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;88;9;3
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;39;33;3
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;77;5;2
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;17;;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;8;1;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;8;2;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;4;1;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra la llibertat;Amenaces;19;18;1
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra la llibertat;Coaccions;4;2;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;2;1
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra l'Administració de justícia;Trencament de condemna;6;6;3
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;2;
2;febrer;2020;RP Girona;ABP Selva Interior;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;2
2;febrer;2020;RP Girona;ABP Selva Interior;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;5;5;6
2;febrer;2020;RP Girona;ABP Selva Interior;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;1;
2;febrer;2020;RP Girona;ABP Selva Litoral;De les falsedats;De la usurpació de l'estat civil;1;;
2;febrer;2020;RP Girona;ABP Selva Litoral;De les falsedats;Falsedats documentals;2;2;
2;febrer;2020;RP Girona;ABP Selva Litoral;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
2;febrer;2020;RP Girona;ABP Selva Litoral;De les lesions;Lesions;35;31;5
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;6;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;69;18;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;71;2;1
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;102;11;3
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;14;13;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;2
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;55;17;16
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;22;;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;13;4;5
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;9;4;1
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;6;6;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;2;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra l’honor;Injúria;1;1;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;2;;3
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat;Amenaces;13;11;2
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat;Coaccions;2;2;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;2;1
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;1
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;3;
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra l'ordre públic;Desordres públics;1;1;1
2;febrer;2020;RP Girona;ABP Selva Litoral;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;7;7;7
2;febrer;2020;RP Girona;ABP Selva Litoral;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;5;4;9
2;febrer;2020;RP Girona;ABP Selva Litoral;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;De les falsedats;De la usurpació de l'estat civil;1;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;De les lesions;Lesions;3;3;1
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;2;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;2;1;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;7;1;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;121;1;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;10;1;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;7;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;2;2;1
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra l’honor;Injúria;1;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;1;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra la Constitució;Reunió, manifestació il·lícita;1;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;;1
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra l'Administració de justícia;Encobriment;;1;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra l'ordre públic;Desordres públics;;1;
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;2
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;1
2;febrer;2020;RP Metropolitana Barcelona;ABP Barcelona;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De l’homicidi i les seves formes;Assassinat temptativa;1;1;2
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;De la usurpació de l'estat civil;;;1
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;Falsedats documentals;8;7;3
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;Falsificació de moneda i efectes timbrats;1;2;2
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;Usurpació de funcions públiques i intrusisme;2;3;1
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les lesions;Lesions;78;57;16
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;2;2;
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;185;130;6
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;100;20;5
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;122;26;3
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;1;;
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;2171;462;197
2;febrer;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;28;24;1
